Standard_Bangla,dialect_speech,English_translation
আমার বড় বোনের বিয়ে হয়েছে তেরো বছর,মোর আফার বিয়া অইছে ১৩ বৎসর,
আমার বোনকে কিভাবে এই পথ থেকে সরিয়ে আনবো কিছুই বুঝতে পারছি না,মোর আফারে কিলা অউ রাস্তা থাকি হরাইয়া আনতাম কুনতা বুজিয়ার না,
আমার বাবা বেচে নেই,মোর আব্বা  বাছিয়া নাই,
আমার বাবা মা অনেক বার মাফ চাইছে,মোর আব্বা আম্মা অনেখ বার মাফ চাইছিল,
আমার বাবা অসুস্থ হয়ে যাবে,মোর আব্বা বেমার অই যাইবা,
আমার বাবা অসুস্থ হাসপাতালে আর সে এসেছে আমাকে নিতে,মোর আব্বা বেমার হাসপাতালো আর হে আইছে আমারে নেওয়াত,
আমার আব্বু রাজি ছিল না তবুও আমি আর আম্মু জোর বিয়ে করাই,মোর আব্বা রাজি আছলা না তেবো মুই আর আম্মায় জোর খরি বিয়া খরাইছি,
আমার বাবার প্রতি আমার কিছু দায়িত্ববোধ আছে,মোর আব্বার প্রতি মোর কিছু দায়দায়িত্ব আছে,
আমার মা মারা গেছে আট মাস আগে,মোর আম্মা মারা গেছইন আট মাস আগে,
আমার মা ভাই বোন বরিশালে থাকে,"মোর আম্মা, ভাই, বইন বরিশাল থাকইন",
আমার মার কাছে আমার জামাই খুব ভাল,মোর আম্মার টাইন মোর জামাই খুব ভালা,
আমার আম্মুর সাথে ঝগড়া করে আমার ভাইয়ের বউ,মোর আম্মার লগে ঝগড়া খরইন মোর ভাইর বউয়ে,
আমার আম্মু আমাকে নিয়ে পার্কে ঘুরতে যাবে,মোর আম্মায় মোরে লইয়া পার্কো গুরাত যাইবা,
আমার ইচ্ছা আমি ভাব্বো,মোর ইচ্ছা মুই ভাবিমু,
আমার এসব আর একটুও ভালো লাগছে না,মোর ইতা আর থুরাও ভালা লাগের না,
আমার কিন্তু সোভিয়েত দেশ ভালো লাগত,মোর কিন্তুক সোভিয়েত দেশ ভালা লাগতো,
আমার গার্লফ্রেন্ড এর পরিবারের ডিফেন্স এর জব নাকি পছন্দ না,মোর গার্লফ্রেন্ডর পরিবারর বুজি ডিফেন্সর জব ফছন্দ না,
আমার গার্লফ্রেন্ড এর বয়স উনিশ বছর,মোর গাার্লফ্রেন্ডর বয়স উন্নিশ বৎসর,
আমার চাচা শ্বশুর সবাই আলহামদুলিল্লাহ নিজেদের বাড়ি গাড়ি করে ফেলেছেন,মোর চাচা হউর সবে আলহামদুলিল্লাহ নিজরার বাড়ি গাড়ি করি লাইছইন,
আমার স্বামী এবং তার বাড়ির লোকজন কোনভাবেই রাজি না,মোর জামাই আর তান বাড়ির মাইনশে কুনোমতেউ রাজি না,
আমার স্বামী নিজ পছন্দে আমাকে বিয়ে করেছে,মোর জামাই নিজর পছন্দে মোরে বিয়া করছিলা,
আমার স্বামী বাসায় কিছু আনলে সবার জন্য নিয়ে আসেন,মোর জামাই বাসাত কুনতা আনলে সবর লাগি লইয়া আইন,
আমার স্বামী আমার সাথে আসেনি,মোর জামাই মোর লগে আইছে না,
আমার স্বামী পর পর তিন বছর আমার জন্মদিন মনেও রাখে নি,মোর জামাই লাগা লাগা ৩ বৎসর আমার জন্মদিন মনউ রাখছে না,
আমার স্বামী সবাইকে বুঝিয়ে বুঝিয়ে ক্লান্ত যে আমি এরকম কিছু করছি না,মোর জামাই হখলরে বুঝাই বুঝাই ক্লান্ত যে মুই ইলান কিচ্ছু খরিয়ার না,
আমার স্বামীর একটা সমস্যা আছে ও একটু চিল্লায় কথা বলে,মোর জামাইর এখটা সমস্যা আছে তাইন এখটু চিল্লাইয়া মাতইন,
আমার স্বামীর সবকিছুতে উনি দোষ দেখেন,মোর জামাইর হখলতাত তাইন দুষ দেখইন,
আমার স্বামী বিভিন্ন মেয়ের সাথে সারা রাত জেগে কথা বলে,মোর জাামাই বাক্কা ফুড়িন্তর লগে হারা রাইত জাগিয়া মাতে,
আমার কাছে আরও সময় চাইতো,মোর টাইন আরো সময় চাইতো,
আমার একটুও কষ্ট হচ্ছে না,মোর থুরাও খষ্ট অর না,
আমার পরিবারে আমি,মোর পরিবারও মুই,
আমার পরিবারে আমি মা বাবা,"মোর পরিবারও মুই, আম্মা, আব্বা ",
আমার পরিবারে আমি মা বাবা এবং একটি ছোট বোন,"মোর পরিবারও মুই, আম্মা, আব্বা আর এখ হুরু বইন",
আমার পরিবারে আমি মা বাবা এবং বোন,"মোর পরিবারও মুই, আম্মা, আব্বা আর বইন",
আমার পরিবারে আমি মা বাবা এবং ছোট বোন,"মোর পরিবারও মুই, আম্মা, আব্বা আর হুরু বইন",
আমার পরিবারের অর্থনৈতিক অবস্থা বর্তমানে খুব খারাপ,মোর পরিবারর অর্থনৈতিক অবস্থা অখন খুব মান্দা,
আমার পরিবারের সবাইকে নিয়ে আজেবাজে কথা বলে,মোর পরিবারর হখলরে লইয়া আজেবাজে মাতে,
আমার পরিবারের কথা বলতে চাই,মোর পরিবারের খতা কইতাম চাই,
আমার পরিবারে আমি মা বাবা এবং একটি ছোট্ট বোন,"মোর পরিবারো মুই আম্মা, আব্বা আর এক হুরু বইন ",
আমার প্রথম ভালোবাসার মানুষটা ছিলো ভুল,মোর পয়লা ভালাপাওয়ার মানুষটা আছিল ভুল,
আমার বোন অবিবাহিত,মোর বইন আবিয়াতি,
আমার বোন কেন এই পথে পা বাড়ালো জানাজানি হলে কিভাবে মুখ দেখাবো সেই চিন্তায় ঘুমাতে পারছি না,মোর বইন খেনে অউ পথো পা বাড়াইলো জানাজানি অইলে কিলা মুখ দেখাইতাম হউ চিন্তাত ঘুমাইতাম পাররাম না,
আমার বোনের কাজ কথা অনেক দিন ধরেই সন্দেহজনক মনে হওয়ায় আমি তাকে নজরে রাখছিলাম,"মোর বইনর কাম, মাত বাক্কাদিন ধরি সন্দেহজনক মনে অওয়ায় মুই তাইরে নজরো রাখছিলাম",
আমার বোনও চাইতো না কোনো ছাড়াছাড়িতে যেতে,মোর বইনেও চাইতা না কুনো ছাড়াছাড়িত যাইতে,
আমার স্ত্রী দেখতেও সুন্দরী,মোর বউ দেখতেও সুন্দরী,
আমার স্ত্রী আমার থেকে বয়সে আট বছরের ছোট,মোর বউ মোর থাকি বয়সে ৮ বৎসরর ছুটো,
আমার বন্ধু আমাকে একটি লাল গোলাপ কিনে দিয়েছে,মোর বন্দু মোর লাগি এখটা লাল গোলাপ কিনিয়া দিছে,
আমার বন্ধু আমাকে লাল শাড়ি কিনে দিয়েছে,মোর বন্দু মোর লাগি লাল শাড়ি কিনিয়া দিছে,
আমার বন্ধু আমাকে একটি লাল গোলাপ কিনে দিয়েছে,মোর বন্ধু মোর লাগি এখটা লাল গোলাপ কিনিয়া দিছে,
আমার বন্ধু আমাকে লাল শাড়ি কিনে দিয়েছে,মোর বন্ধু মোর লাগি লাল শাড়ি কিনিয়া দিছে,
আমার বন্ধুত্ব ছাড়া অন্য কিছুর ইচ্ছা ছিল না,মোর বন্ধুত্ব ছাড়া আর কিচ্ছুর ইচ্ছা আছিল না,
আমার বন্ধুরা আমার জীবনের অনেক গুরুত্বপূর্ণ অংশ,মোর বন্ধুরা মোর জীবনর খুব গুরুত্বপুর্ণ অংশ,
আমার বাবা ভাই বোন কেউ নেই,"মোর বাফ, ভাই, বইন খেউ নাই",
আমার বাড়ীর পিছনে অনেক বড় একটি নারিকেল গাছ আছে,মোর বাড়ির ফিছে দি বাক্কা বড় এখান নাইরকেল গাছ আছে,
আমার বিরুদ্ধে বুঝিয়েছে যে আমি আমার স্বামীর কে তাবিজ করে নিজ বাড়ি থেকে সরিয়ে ফেলেছি,মোর বিরুদ্ধে বুঝাইছে যে মুই মোর জামাইরে তাবিজ খরিয়া নিজর বাড়ি থাকি সরাই লাইছি,
আমার বিয়ে হয়েছে দেড় বছর,মোর বিয়া অইছেে দেড় বৎসর অয়,
আমার বিয়ের দুই মাসের মাথায় আব্বু মারা গেছেন,মোর বিয়ার দুই মাসর কালে আব্বা মারা গেছইন,
আমার অসুস্থতার কারণে আমার এক বছর গ্যাপ গিয়েছে,মোর বেমারর লাগি মোর ১ বৎসর গ্যাপ গেছে,
আমার ভাই আমদের পুরো পরিবার দেখাশোনা করে,মোর ভাই আমরার পুরা পরিবারর দেখাশুনা করে,
আমার ভাইয়ের অবস্থা ওতো ভালো না,মোর ভাইর অবস্থা অতো ভালা নায়,
আমার খালার বাসাতে ফেরা কি ঠিক হবে,মোর মইর বাসাত ফিরা কিতা ঠিক অইবো নি,
আমার মন খারাপ,মোর মন খারাফ,
আমি মনে হচ্ছে ভুল মানুষের সাথে সংসার শুরু করেছি,মোর মুনে অর মুই ভুল মাইনশর লগে সংসার শুরু খরছি,
আমার ফোন নম্বর ব্লক করে দেয়,মোর মুবাইল নাম্বার ব্লক খরি দেয়,
আমার অনেক ঠাণ্ডা লাগছে,মোর যে ঠান্ডা লাগের,
আমার সাথে আর কথা বলবা না,মোর লগে আর মাতবায় না,
আমার সাথে সে আগে দেখা করত,মোর লগে তাইন আগে দেখা খরতা,
আমার সাথে বাজে ব্যবহার করতে থাকলো,মোর লগে বাদুয়া ব্যবহার খরতে থাকলো,
আমার মতো এতো ভুল মনে হয় কেউ করে না,মোর লাখান অতো ভুল কিবা খেউ খরইন না,
আমাকে একটি লাল গোলাপ কিনে দিয়েছে,মোর লাগি এখটা লাল গোলাপ কিনিয়া দিছে,
আমার জন্য লাল জামা কিনে এনেছে,মোর লাগি লাল জামা কিনিয়া আনছইন,Red dress bought
আমার জন্য লাল জামা কিনে এনেছে,মোর লাগি লাল জামা কিনিয়া আনছইন,
আমার জন্য লাল জামা কিনে এনেছে,মোর লাগি লাল জামা কিনিয়া আনছইন,
আমাকে লাল শাড়ি কিনে দিয়েছে,মোর লাগি লাল শাড়ি কিনিয়া দিছে,
আমার সিদ্ধান্ত ভুল না সঠিক তা জানিনা,মোর সিদ্ধান্ত ভুল না সঠিক জানি না,
আমার সব শেষ হয়ে যাবে,মোর হখলতা শেষ অই যাইবো গিয়া,
আমার ছোট ভাইটি মুরগির মাংস খেতে খুব ভালোবাসে,মোর হরু ভাই মুরগর মাংস খাইতে ভালা ফায়,
আমার স্বামী বাসায় ফিরলেই আমার কোলে মাথা রাখে,মোর হাই বাসাত আইলেউ মোর কুছো মাথা রাখে,
আমার হাতটা ধরে সামনের পথে এগিয়ে চলো পেছন ফিরে আর আমরা দেখবো না,"মোর হাত খান ধরিয়া সামনে আওগাইয়া যাও, আমরা আর পিছেদি ফিরিয়া দেখতাম নায়",
আমার সাত বছরের সব কিছু শেষ,মোর ৭ বৎসরর সবতা শেষ,
আমাকে একটু সাহায্য  করবেন,মোরে এখটু সাহায্য খরইন,Please help me
আমাকে একটু সাহায্য করবেন,মোরে এখটু সাহায্য খরইন,
আমাকে একটু সাহায্য করবেন,মোরে এখটু সাহায্য খরইন,
আমাকে এখনো চিনেন না,মোরে এখনো চিনিন না,
আমাকে আল্লাহর কসম দিয়ে বলে দিলো এসব সে পারবে না,মোরে খুুদার কছম দিয়া কই দিলো তাই ইতা ফারতো নায়,
আমাকে ডাক,মোরে বোলা,
আমাকে ভালোবাসলে এইটুকু উপকার করো পায়ে পড়ি তোমার,মোরে ভালাপাইয়া থাখলে অতোখান উফোকার খরো পায়ো পড়ি তুমার,
আমাকে সাহায্য করবেন,মোরে সাহায্য খরইন,
মৌসুমি আপুকে বলছি এরকম একটা ছবি আমাদেরকে আবার উপরহার দিন,মৌসুমী আফারে কইছি অলাখান এখটা ছবি আমরারে আবার উপহার দেইন,
মৌসুমী আসলেই খুব সুন্দরী আমি কাছ থেকে দেখেছি,"মৌসুুমী হাছাউ অনেখ সুন্দরী, আমি কান্দা থাকি দেখছি",
যখন বাড়ীতে জানাই তখন নানা রকম কথা হয়,যখন বাসাত জানাই তখন বউত লাকান মাত ওয়,
যত তাড়াতাড়ি সম্ভব বিয়ের ব্যবস্থা করো,যত জলদি সম্ভব বিয়ার ব্যবস্থা খরো,
যত বড় হলাম সবার চোখে এক প্রকার বিশ এর মত হয়ে গেলাম আমি,যত বড় ওইছি দেখি হক্কলের চউখও একলাকান বিষ ওর মতো ওই গেছি আমি,
যত কষ্ট হোক সব মেনে নেবো তবুও চিরদিন তোমাকেই ভালোবাসবো,"যতউ কষ্ট অউক সব মানিয়া নিমু,তবুও আজীবন তুমারেও ভালোবাসমু",
যতদিন পৃথিবীর বুকে বাংলাদেশ নামটি থাকবে ততদিন পর্যন্ত এই গানটি চলতে থাকবে,যতদিন দুনিয়ার বুকুত বাংলাদেশ নাম অগু থাখবো ততদিন পর্যন্ত অউ গান অগু চলতো থাখবো,
যতদিন বেঁছে থাকি তোমায় মনে রাখবো,যতদিন বাছিয়া থাখমু তুমারে মনো রাখমু,
যতবার দেখি ততবার ভালো লাগে মৌসুমিকে গানটাতে অসম্ভব সুন্দর লাগছে,"যতবার দেখি ততবার ভালা লাগে, মৌসুমীরে গান ইগুত সেই সুন্দর লাগছে",
যদি আমি জেনে গেছি শুনে আমার ক্ষতি করার চেষ্টা করে,যদি মুই জানিলাইছি ইকান হুনিয়া মোর খেতি করার চেষ্টা করে,
যদি আমি ভুল করি তাহলে আমাকে দয়া করে শুধরে দিবেন,যদি মুই ভুল খরি তাইলে মোরে শুধরাইয়া দিবা,
যদি লুকিয়ে বিয়ে করি পরবর্তীতে কি তার ফ্যামিলি কোনো সমস্যা করতে পারবে,যদি লুকাইয়া বিয়া খরি তে বাদেদি তাইর ফ্যামিলি কুনো সমস্যা খরতো পারবো নি?,
যদি সময় পাওয়া যায় আমরা আরো দেখবো,"যদি সময় মিলে, তে আমরা আরো দেখমু নে",
যদি সে তোমার কাছে ফিরে আসে তবে সে তোমারই ছিল,"যদি হে তুমার কাছে ফিরিয়া  আয়, তে হে তুমার অউ আছিল",
যদিও ক্ষমার যোগ্য না আমি পারলে ক্ষমা করে দিয়েন,"যদিও মাফ ওর যোগ্য নায় আমি, ফারলে মাফ করি দিওইন",
যাইহোক আসল কথায় আসি,যাই অউক আসল মাতো আই,
যাই হোক মায়ের কাছে অনেক কিছু পাওয়ার থাকলেও আপনি তেমন কিছু পান নাই,যাই অউক মার থাকি বাক্কা কিছু পাওয়ার থাখলেও আফনে তেমন কিচ্ছু পাইছইন না,
যেতে চাই,যাইতাম চায়,
যেতে চাই না,যাইতাম চায়না,
চলে যাবে,যাইবো গি,
যাওয়ার কথা নেই,যাওনারে মাথ নাই,
যাতায়াতের প্রধান উপায় ছিল নৌকা,যাওয়া আওয়ার আসল পথ আছিল নৌকা,
যেতে হবে,যাওয়া লাগবো,
যাওয়ার সাথে সাথে কী একটা শব্দ করল,যাওয়ার লগে লগেউ কিলা একটা সব্দ করলো,
যাওয়ার সময় কোথায় গেছিস,যাওয়ার সময় কোনানো গেছলে,
যাওয়ার সময় কোথায় গেছিস,যাওয়ার সময় কোনানো গেছলে ,Where did you go when you were leaving?
যারা আমাকে এখনো চিনেন না,যারা মোরে এখনো চিনিন না,
যাদের গালি দেওয়া হয়ে গেছে তারা দয়া করে লাইন থেকে সরে যান,যারার গালি দেওয়া অই গেছে তারা দয়া করি লাইন থাকি হরি যাইন,
যাদের সাথে ভালো সম্পর্ক রয়েছে শুধু তাদের পানি দিবে আর কাউকে দিবে না,যারার লগে ভালা খাতির খালি তারারে পানি দিবা আর খেউরে দিতা না,
যে অত্যাচার করে,যে অত্যাচার কররো,
যে নিয়েছে সে হয়তো পড়ার জন্যই নিয়েছে,"যে নিছে, হে তো পড়ার লাগিও নিতো ফারে",
যে ভালবাসা যত গোপন সেই ভালবাসা তত গভীর,যে পিরিত যত গুফন হউ পিরিত তত গভীর,
যে বছর ধান ভালো হয় সে বছর আমের ফলনও ভালো হয়,"যে বছরও ধান বালা ওয়, ওউ বছরব আম ওর ফলনও বালা ওয়",
মেয়েটি বেয়াদব,যে বেয়াদপ,
মেয়েটি বেয়াদব ,যে বেয়াদপ ,The girl is rude
বিশাল বড়ো বড়ো গাছ,যে বড় বড় গাছ,
অনেক ভালো লাগে,যে ভালা লাগে,
প্রচণ্ড মাথা ব্যথা করছিলো,যে মাথাত বেদনা ধরছিল,
অনেক লম্বা,যে লম্বা,
কথা যার পাকা নয় কাজে তার ঠনঠন,যেগুর মাত কথা পাকনা নায় ওগুর কাজ বালা,
যে মানুষ গায়ে হাত তোলে অন্য মেয়েদের সাথে কথা বলে ঘরে বউ রেখে,যেগুয়ে গাত হাত তুলিয়া অন্য ফুরিন্তোর লগে মাতে ঘরও বউ রাখিয়া,
যে কেউ আমাকে এক দেখা তে পছন্দ করবে,যেছা খেউ আমারে এখ দেখাত পছন্দ খরবা,
যা হইছে হয়ে গেছে তোমার কথাই মানলাম আমাদের দোষ,যেতা অউয়ার অই গেছে তুমার খতাউ মানলাম আমরার দুষ,
যেদিন বৃষ্টি হয়েছে সেদিন বারান্দার গাছে পানি দেওয়ার প্রয়োজন নেই,যেদিন মেগ অইছে হেদিন বারিন্দার গাছো পানি দেওয়ার দরখার নায়,
যখন তুমি আমাকে দেখে না দেখার ভান করলে তখন আমার দারুন লেগেছে,যেবলা তুমি আমারে দেকিয়াও না দেখার ভান করলায় হেবলা আমার বেশ লাগছে,
যখন তোমার একা লাগবে তুমি চারদিকে কিছুই দেখতে পাবে না,যেব্‌লা তুমার একলা লাগবো তুমি চাইরিদকে কিচ্চু দেখতায় নায়,
যখন মেয়ে বুঝে তখন ছেলে বুঝেনা,যেব্‌লাকু ফুড়ি বুঝে হেব্‌লাকু ফুয়ায় বুঝে না,
যখন ভাবি তুমি ছাড়া আমার জীবনটা অন্ধকার ঠিক তখনই কারেন্ট চলে আসে,যেব্‌লাকু ভাবি তুমি ছাড়া আমার জিন্দেগি আইন্দাইর ঠিক হ সময় অউ কারেন্ট আই অয়,
যারা ভেবেছিলেন বড় হয়ে গরীবদের সেবা করবেন কিন্তু বড় হয়ে দেখেন নিজেই গরীব,যেরা ভাবছিলা বড় অইয়া গরীবর সেবা করতা কিন্তুক বড় অইয়া দেখরা নিজেউ গরীব,
যখন কোন পুরুষ কোন নারীকে ভালবাসে তখন সে তার জন্য সব কিছু করতে পারে,যেসময় কুনো বেটা কুনো বেটিরে ভালাপায় হেসময় তাইর লাগি হখলতা খরতো পারে,
যখন গানটা নতুন বের হয়েছিলো তখন অনেক শুনেছি,যেসময় গান গুতা নয়া বারইছিল হেসময় বাক্কা হুনছি,
যেহেতু সবাই এখানে আছে আমাদের শুরু করা উচিত এখন,"যেহেতু হক্কল ওউ ওনো আছে, আমরার ওখন শুরু করি দেওয়া উচিত",
যৌবন আসার আগেই তাকে ভালো বেসেছিলাম আবার যৌবন শেষ হবার পরেও তাকেই ভালো বাসবো,"যৌবন আওয়ার আগেউ তারে ভালাপাইছলাম, আরখবার যৌবন হেষ অওয়ার বাদেও তারেউ ভালাপাইমু",
রোদে জলে টিকে রং পাকা কই তাহারে,"রইদও জ্বলিয়া রঙ টিকে, আর পাকনা ওই ওগুরে",
রবিবার থেকে আমাদের বিশ্ববিদ্যালয় ক্লাস শুরু,রইব্বার তাকি আমরার বিশ্ববিদ্যালয় ওর ক্লাস আরম্ব ওইবো,
রঙ্গিন ছবি তুলতে হবে,রঙ্গিন ছবি তুলা লাগবো,
রজনীগন্ধা গোলাপ গাঁদা সহ নানা রকম ফুল আছে দোকানে,"রজনীগন্ধা, গোলাপ, গাঁদা লগে আরো বউত জাত ওর ফুল আছে দোকান-ও",
রাতের খাবারটি সেরেই ঘুমিয়ে পড়লাম,রাইত ওর খানিটা খাইয়াউ ঘুমাই রইলাম,
রাতে একদল লোক একসাথে বাইরে বসে থাকে,রাইতকু এখ গাট্টি বেটাইন এখলগে বই রয়,
রাতের বেলায় হাসপাতালে আসতে চাইলাম সেখানেও বাধা,রাইতকু হাসপাতাল আইতাম চাইলাম হখানও বাধা দিলা,
রেগে গেলেন তো হেরে গেলেন,রাগি গেলা তো হারি গেলা,
রেগে গেছিলেন,রাগী গেছলা,
রাজকুমারির মায়া পৃথিবী যায়নি আজও ভুলে,রাজকুমারির মায়া দুনিয়া আইজো ভুলছে না,
রাজশাহী চলে গেছে,রাজশাহীত গেছে গিয়া,
রাতের বেলা বাইরে বের হবে,রাত্রে বারইবায় নি?,
রাস্তায় আজকে অনেক মানুষ,রাস্তাত আইজ বাক্কা মানুষ,
রাস্তার পাশে একটি ফুলের দোকান,রাস্তার ধারো একটা ফুল ওর দোকান,
রিডিং রুমগুলো ভাগ ভাগ করা রয়েছে,রিডিং রুম ওকলও ভাগ ভাগ করা ওইছে,
রুমি ভাইয়া আবার ফিরে আসো সবার মাঝে নতুন গান নিয়ে,রুমি ভাইয়া আরখবার ফিরিয়া আও সবর মাঝে নয়া গান লইয়া,
রেডিওতে কেবল কথা শোনা যায়,রেডিওত খালি মাত হুনা যায়,
রেলগাড়ি চলে রেললাইনের উপর দিয়ে,রেলগাড়ি চলেউ রেললাইন ওর উফ্রে দিয়া,
রোগীকে হাসপাতালে ভর্তি হতে হবে,রোগীর হাসপাতাল-ও ভর্তি ওয়া লাগবো,
রোনালদো ভালোবাসার চেয়েও বেশি কিছু,রোনালদো ভালোবাসার তাকিও বউত বেশি কিচ্ছু,
নিয়ে বসুন,লইয়া বইন,
লক্ষ্য ঠিক করে আমরা জীবনে এগিয়ে যেতে পারি,লক্ষ্য ঠিক করিয়া আমরা জীবন-ও আজ্ঞাই যাইতাম ফারি,
সংগে আছি,লগে আছি,
পাশে থেকো সারা জীবন দূরে যেয়ো না,"লগে থাকিও সাড়া জীবন, দূরই যাইয়ো না",
লম্বা না,লম্বা না,
পাশের বাড়ির মেয়েটাকে ভালো লেগেছিল পরে জানতে পারলাম মেয়েটা ছুটির দিনেও কলেজে যায়,"লাগা বাড়ির ফুড়িটারে ভালা লাগছিল, বাদে জানলাম তাই ছুটির দিনও কলেজো যায়",
লাগে না,লাগে না,Don’t like it.
লাগে না,লাগে না,
লাগে না,লাগে না,
লাল গোলাপ কিনে দিয়েছে,লাল গোলাপ কিনিয়া দিছে,
লাল জামা কিনে এনেছে,লাল জামা কিনিয়া আনছইন,Bought dress
লাল জামা কিনে এনেছে,লাল জামা কিনিয়া আনছইন,
লাল জামা কিনে এনেছে,লাল জামা কিনিয়া আনছইন,
লাল রঙের গাড়িটা গতকাল চুরি হয়ে গেছে,লাল রঙ ওর গাড়ি ওগু গতকাইল চুরি অই গেছে,
লাল রঙের শাড়িতে তোমায় ভালো মানাবে,লাল রঙ ওর শাড়িত তোমারে বালা মানাইবো,
লাল শাড়ি কিনে দিয়েছে,লাল শাড়ি কিনিয়া দিছে,
লিখে শিক্ষকের কাছে জমা দাও,লেখিয়া শিক্ষক ওর ধারো জমা দেও,
শাড়ি পরে আমার সাথে দেখা করতে এসেছিল,শারি পিন্দিয়া মর লগে দেখা করাত আইছিল,
শার্ট পরে এসেছিল,শার্ট পিন্দিয়া আইছিল,
শাড়ি কিনে দিয়েছে,শাড়ি কিনিয়া দিছে,
শাড়িটা আমাকে কেমন মানিয়েছে,শাড়িটায় আমারে কিলা লাগের,
শিক্ষকরাও তাদের সাথে আছেন,শিক্ষকরাও তারার লগে আছোইন,
শীতের সকাল অনেক সুন্দর,শীত ওর সকাল খুব সুন্দর,
শুক্র এবং শনি সাপ্তাহিক ছুটির দিন,শুক্র আর শনি ওইলো সাপ্তাহিক ছুটির দিন,
শুক্রবার আমরা গেছিলাম,শুক্রবার আমরা গেছিলাম,
শুক্রবার আমরা হেরে গেছি,শুক্রবার আমরা হারি গেছি,
শুক্রবার মা ঠিকই বলেছিল,শুক্রবার আম্মায় থিক কথাউ কইছলা,
শুক্রবার মা সেদিন ঠিকই বলেছিল,শুক্রবার আম্মায় হেদিন থিক কথাউ কইছলা,
শুক্রবার ওদিকে যাব না,শুক্রবার ওবায় যাইতাম না,
শুক্রবার ওদিকে যাব,শুক্রবার ওবায় যাইমু,
শেষ করলাম সবকিছু,শেষ করলাম হকলতা,
শেষ বলে ছয় মেরে বাংলাদেশ জিতে গেল,শেষ বল-ও ছক্কা মারিয়া বাংলাদেশ জিতি গেলো,
শেষ বয়সে এসে সে এখন এমন একটা জঘন্য কাজ করলো,শেষ বয়সও আইয়া হে ওখন ওলা একটা বাদ কাজ করলো,
বিবাহিত জীবনে সুখে থাকুন,সংসার জীবন্ব ভালা থাকোউকা,
সংসার এর সব খরচ আমার জামাই দেয়,সংসারর সারা খরচা মোর জামাইয়ে দেইন,
সকালে পড়াশোনা করে আমি আরামে মনোযোগ দিতে পারি,সকাইলকু পড়লে আমি আরামে মনোযোগ দিতাম ফারি,
সকালে পড়াশোনা করা ভালো উপায়,সকাইলকু পড়ালেখা করা বালা উপায়,
সকালে পড়াশোনা করে প্রতিদিন শুরু করা ভালো হয়,সকাইলকু পড়িয়া প্রতিদিন শুরু করলে বালা,
সকালের শুরুতেই পড়াশোনা শুরু করা ভালো,সকাইলকুর শুরু তাকি পড়ালেখা করা বালা,
সকাল হয়ে গেছে,সকাল ওই গেছে,
সকালে কিছু খেতে ভালো লাগে,সকালকু কুন্টা খাইতে ভালা লাগে,
সকালে কিছু খেতে ভালো লাগে,সকালকু কুন্টা খাইতে ভালা লাগে ,I feel like eating something in the morning.
সকালে কিছু খেতে ভালো লাগে না,সকালকু কুন্টা খাইতে ভালা লাগে না,I don’t feel like eating anything in the morning.
সকালে কিছু খেতে ভালো লাগে না,সকালকু কুন্টা খাইতে ভালা লাগে না,
সকালে কিছু খেতে ভালো লাগে না,সকালকু কুন্টা খাইতে ভালা লাগে না,
সকালে ঘুম থেকে উঠার পর আমি ভালো কাজে পর্যাপ্ত সময় ব্যয় করতে চাই,সকালে ঘুম থাকি উটিয়া মুই ভালা কামে ভালা সময় দিতাম চাই,
সত্যিকারের ভালোবাসা শুধু ভালোবাসার মানুষটিকে সুখী করতে চায় তার থেকে কোনো প্রতিদান আশা করে না,"সত্তিকারর ভালোবাসা খালি ভালাপাওয়া মানুষটারে সুখী করতো চায়, তার থাকি কুনো প্রতিদান আশা করে না",
পেয়ারা একটি মিষ্টি ফল,সফরি একটা মজার ফল,
সবার ভাষা এক রকমের নয়,সব ওর ভাষা এক লাকান নায়,
সব থেকে কাছের মানুষ,সব তাকি কাছ ওর মানুষ,
প্রিয় ফল,সব থাকি বেশি ভালা লাগে,
সব মানুষের ভাষা এক রকমের নয়,সব মাইনষের ভাষা এক লাকান নায়,
সব কথা মুখে বলে দেওয়া যায়না,সব মাত মুক দি কওয়া যায় না,
সব কিছু কেমন শান্ত আর ফাঁকা লেগেছে,সবতা কিলা নিরাই আর ফাখা লাগছিল,
সব মিলিয়ে তার খুব আনন্দ হচ্ছিল,সবতা মিলাইয়া তার খুব আনন্দ ওইতো আছিল,
সবুজ শাড়িটা পড়লে দারুন লাগতো,সবুজ রঙ ওর শাড়ি ওগু পড়লে সুন্দর লাগতো,
সবুজ শাড়ি কি তোমার এক্স কোনো গার্লফ্রেন্ডের পছন্দের রঙ,সবুজ রঙ ওর শাড়ি কিতা তোমার এক্স কোনো বান্ধোবীর পছন্দ আছিল নি?,
সময় শেষ,সময় ফুরাই,
সময় শেষ হয়ে গেছে,সময় ফুরাই গেছে,
কষ্টে আছি,সমস্যায় আছি,
সমাজের মানুষ নানান কথা বলবে,সমাজর মানুষ নানান মাত মাতবা,
সমাজে সবাই আমাদের অনেক সম্মান দিয়ে চলে,সমাজো হখলে আমরারে বাক্কা সম্মান দিয়া চলইন,
সমান দুটো টুকরো হয়ে গেছে,সমান দুইটা টুকরা ওই গেছে,
সবসময় কষ্ট পাই,সময় কষ্ট পাই,
সময় শেষ হয়ে গেছে,সময় ফুরাই গেছে,
