Standard_Bangla,dialect_speech,English_translation
ৱুবেল একটা জানোয়ান,রুবেল উগ্গো জানোয়ার।,
রুবেল খুব চালাক?,রুবেল খুব চালাক?,
রুবেল ভাইয়ের রক্ত পিপাসা চাই,রুবেল ভাইয়্যুর রক্তের পিপাসা চাই,
রুবেল সৈই চালাক । মেয়েটি লোভী ছিল । উল্টা ঠকছে।শেষে রুবেল কেটে পড়ছে,রুবেল সেয়ানা ।মেয়ফুয়া ইবে লুভি আছিল ।হোন মেয়ফুয়া ভাই ?,
রুবেল শালা পতিতার বাচ্চা কুত্তার বাচ্চা জানোয়ের বাচ্চা একটা মেয়ের জিবণ নষ্ট করেছিস তর মা বোনের জিবণ অন্ন পুরুষরা নষ্ট করবে শালা পতিতার বাচ্চা,"রুবেল হালা পতিতার বাইচ্চা, কুত্তার বাইচ্চা, জানোয়ারর বাইচ্চা উগ্গো মেয়েফুয়ার জীবন নষ্ট গরজুস। তর মা বোনর জীবন অন্য ফুয়া নষ্ট গরিবু হালা পতিতার বাইচ্চা।",
রুবেলরে মেয়েরা স্বামী বানানোর স্বপ্ন দেখে ????? কোন মেয়ে ভাই ???,রুবেলএ মেয়ফুয়া অক্কল জামাই লইবেল্লাই হোশ গরে ?হোন মেয়ফুয়া ভাই?,
রুবেলে ছেহারা পাগলে মত বসতি পোলার মত চাগল,রুবেল্লের চেহারা পলর মত বসতি ফুয়ার মত ছল।,
"রুবেলের মত কুত্তা কেউ আছে, জাতীয় দল থেকে বাদ দেওয়া হোক।","রুবেল্লের মত কুত্তার বাইচ্চা কন আছে , জাতীয় দলরত্তুন বাদ দন দরকার।",
রুবেল ভাই কাজটা ভাল করে নাই,রুবেেল ভাই হাম ভালা ন গরে।,
রুমি ভাইয়া আবার ফিরে আসো সবার মাঝে নতুন গান নিয়ে,রুমি বাইয়্যা আবার ফিরি আয়্যু বেজ্ঞুনর মাযে নতুন গান লয়,
রুমিন ফারহান কে কঠিন ধোলাই দেয়া হয়েছে �,রুমিন ফারহানারে কঠিন ধোলাই দেয়া অইয়্যি,
রেড ওয়াইন চালেগা?,রেড ওয়াইন চলিবু নে ?,
গায়েবি জানাযা পড়ার জন্য তৈরি হচ্ছিলাম কিন্তু দেখি লাশ কথা বলতাছে। স্যার হাল্কা মদ খেয়ে আবার শুয়ে পরুন।,"রেডি অই দি গাএবি জানাজা ফরিবেল্লাই , দেহিদ্দি লাশে মাতের ।স্যার হাল্কা মদ হায় আবার লেডী যন।",
রেডিওতে কেবল কথা শোনা যায়,রেদিওত হাইল্লে হতা ফুনা যায়,
রেলগাড়ি চলে রেললাইনের উপর দিয়ে,রেলগাড়ি চলে রেললাইনর উওদ্দিয়েরে,
রোগীকে হাসপাতালে থাকতে হবে,রোগিরে হাসপাতালত তাহন ফরিবু,
রোগীকে হাসপাতালে ভর্তি হতে হবে,রোগীরে হাসফাতালত ভত্তি গরন ফরিব,
রোনালদো ভালোবাসার চেয়েও বেশি কিছু,রোনালদো বালাবাসার চেয়েও বউত বেশি কিচু,
নিয়ে চলুন,লই জো,
নিয়ে বসুন,লই বয়্যুন,
লক্ষ্য ঠিক করে আমরা জীবনে এগিয়ে যেতে পারি,লক্ষ ঠিক গরিয়েরে আরার জীবন সামনে লন ফরিবো,
লবন ছাড়া তরকারি যেমন স্বাদহীন বিশ্বাস ছাড়া সম্পর্কও তেমন মূল্যহীন,"লবন ছড়া তরকারি যেরিম্মা স্বাদহীন, বিশ্বাস ছাড়া সম্পর্কও এরিম্মূমা মূল্যহীন",
চুল লম্বা হালায় নাকি বিচারক ওরে কয়জন চিনে আল্লাহই জানে শুধু আমি না অনেকেই চিনে না ওই হালাকে,"লম্বা চুল অলা ইতে বাকি বিচারক ,ইতেরে হজনে চিনে আল্লাই জানে উদু আই ন বউত কেই ইতেরে ন চিনে ।",
লাওরা করো তুমি,লাইতেরা৷ কারো তুয়াইর।,
লাউ দিয়ে চিংড়ি মাছের ঝোল আমার খুব প্রিয় তরকারি,লাউ দিয়েরে চিংড়ির ঝোল মাছর আর বহুত ফসন্দ তরহারি,
মনে হলো একটা সুটিং হচ্ছে আর আবাল চোদা পাবলিক দাঁড়িয়ে দাঁড়িয়ে দেখছে।,লাগেদ্দে সুটিং অর আবাল চোদা ফাপ্লিক তিয়াই তিয়াই চার।,
লাটি লইয়া কি রকম জীকির। এই বেটা তুই ঐসব জীকির কোথায় পেলি। হালার পু হালা।তরে যে কি বলে আর কোন ভাষায় গালি দিব। আমি কোন ভাষাই খুজে পাইচ্ছি না।তর মায় যে তকে জন্ম দিয়ে কি ভূল করছে।,লাডি লয় হনডিক্কা জিকির? এই বেডা তুই এনডিক্কা জিকির ইন হডে পাইওস? আলার পোয়া আলা তরে যে কি হইওম আর হন ভাষাত গাইল দিওম আই হন ভাষা খু়জি ন পাইর।তর মা যে তীে জনম দি কি ভুল গইরজ্জে।,
রাতের বেলায় হাসপাতালে আসতে চাইলাম সেখানেও বাধা,লাতিয়া হাসফাতালত আইতে সাইলাম ইয়ানতও বাধা,
নাড়াচাড়া। ����,লারাচারা ।,
লাল গোলাপ কিনে দিয়েছে,লাল গোলাপ কিনি দিয়িএ,
লাল জামা কিনে এনেছে,লাল জামা কিনি আইন্ন্যে,Bought dress
লাল জামা কিনে এনেছে,লাল জামা কিনি আইন্ন্যে,
লাল জামা কিনে এনেছে,লাল জামা কিনি আইন্ন্যে,
লাল রঙের শাড়িতে তোমায় ভালো মানাবে,লাল রংর শাড়িত তোঁয়ারে বালো মানাবোব,
লাল রঙের গাড়িটা গতকাল চুরি হয়ে গেছে,লাল রঙ ওর গাড়িয়ান গতো হালিয়া চুরি ওইয়ে,
লাল রঙের শাড়ি,লাল রঙের শাড়ি,
লাল শাড়ি কিনে দিয়েছে,লাল শাড়ি কিনি দিয়িএ,
লাস্ট বল তো স্কোর বোর্ডে দেখা ভালো করে দেখালেন না,লাস্ট বল স্কোড় বোর্ডত। দেহা ভালা গরি ন দেহাইলেন,
অবশেষে নিউজ হবে ভেজাল দুধ খেয়ে বাসর রাতে সাবেক মন্ত্রীর মৃত্যু,লাস্টদি হবর আইবু দে ভেজাল দুধ হাইয়্যেরে বাসর রাইতত সাবেক বউ মরি গেইয়্যি।,
সালা তুই হাত লাড়াবি না,লায়া তুই আত ন লারাবি,
লিখিত বক্তব্য দেওয়ার জন্য বাদ্য করা হচ্ছে।,লিখিত বক্তব্য দিবেল্লাই বাধ্য গরা গেইয়্যি।,
লিটু�,লিটু,
লিখে শিক্ষকের কাছে জমা দাও,লিহি এনে মাষ্টর অর হাসোত জমা দে,
লুচ্চ সালা,লুচ্চো আলা।,
লুচ্চা বদমাসদের লিঙ্গ কেটে দেওয়া আইন করা হক।,লুচ্চো বদ্মাইশুর চইয়্যে হাডী দনর আইন গরা অক।,
মাগি লুচা,লুচ্চো মাগী ,
লুচ্চা মেয়েরা লাইন ধরুন,লুচ্চো মেইফুয়া অক্কল লাইন ধরন।,
লুচ্চা কাদের,লুচ্চো হাদের,
লুচ্চামি আর খুন করতে আল্লাহর কথা মনে পড়ে নাই,"লুচ্চোমি এদ্দের খুন গরিবের সমত, আল্লাহর হথা মনত ন ফরে।",
লুচ্চামি করছে এখন গাঢাকাদে লুচ চা হারা মি,"লুচ্চোমি গইজ্জি, এহন লুকি থাক লুচ্চো হারামি।",
লুচ্চামি �,লুচ্চোমি।,
লুচ্চার মাজায় জোর নাই এই মাল চালায় কিভাবে মনে হয় আমার দরকার পরতো পারে এই মালের,"লুচ্চোর কেইলত জোর নাই, এই মাল চালায় কেনে? আত্তে মাল ইয়েন লাগিত ফারে।",
লুচ্চা অফিসার,লুচ্চো্চো অফিসার।,
শুয়ে টিভি দেখছিলাম,লুডি টিভি দেইক্কিলাম,
"লিখা শেষ দায়িত্ব শেষ, এবার আবার গর্তে ঢুকে পড়ুন নাহলে মানুষ আপনার গায়ের উপর হড়হড় করে বমি করে দিবে �","লেহা শেষ দায়িত্ব শেষ, এহন আবার গাতত গলি যন গুই নইলি মানুষ অনর গর উদ্দি বরত গরি বমি গরি দিবু",
লেখাটি পড়ে বোঝলাম আপনি দেশের সব খবর রাখেন না। কথার পিছনের কথাগুলো পড়েননি। সম্পূর্ণ খবর পড়ুন তারপর লেখুন। মুক্তিযোদ্ধা প্রজম্মদের শেষ কোথায় ??? আর দেশে প্রকৃত মুক্তিযোদ্ধার সংখ্যা কত???,লেেহাউয়্য ফরি বুঝিলাম অনে দেশর হবর বেজ্ঞিন ন রাহন ।হতার ফিছুদির হতা গিন ন ফরন ।গোডা হবর ফরন তারপর লেহন ।মুক্তিযোদ্ধা প্রজন্মর শেষ হন্ডে? আর দেশত ফ্রকৃত মুক্তিযোদ্ধার সংখ্যা হত?,
লোক দেখানো শেষ,লোক দেহানো অয় গিয়োই নে?,
লোপার পুটকিতে গরম ডিম দে,লোপার পুদওত গরম ডিম গলাই দে।,
আল্লা পাকের গজব ওই শয়তান গুলোর ওপর নাজেল হবেই ইনশ আল্লাহ,শতান অক্কলর উদ্দি আলার গজব নাজিল অইবু ইন শা আল্লাহ।,
দুষ্টু গরুর চেয়ে শূন্য গোয়াল অনেক ভালো!!,শতান গরুর তুন হাইল্লে গুতোইল ভালা।,
শয়তানের বাচ্চারে পিটিয়ে মারতে হবে,শতানওর পোয়ারে পিডি মারা পরিবো।,
শবনম পাদিয়া বুড়িচোদা ইঞ্চি মেক আপ লাগানো পাব্লিকটা নাকি ফকিন্নি বস্তিগুলার ক্রাশ��� তোগো যাগো ক্রাস এই পাদিয়া উলটা হইয়া নিজের পুটকিটা দেখিস ওইটা আরো সুন্দর ���,শবনম ফাদিয়া বুরি চুদি ১ ইঞ্ছি মেক আপ লাগাইন্নে বেডি বলে বোস্তি অলর ক্রাশ ।যারার ক্রাশ তোরা এক্কনা উল্ডো অইয়্যেরে নিজুর ফুন ইয়্যেন চাইছ বউত ভালা ।,
শশা এক প্রকারের ফল,শশা এক ধরনর ফল,
শহিদ,শহিদ,
শহিদুল ইসলাম খোকন এক জন দূরদান্ত ও সাহসী পরিচালক যিনি আপমার বাংলার ঘটে যাওয়া,শহিদুল ইসলাম খোকন একজন দূর্দান্ত আর সাহসী ফরিচালক যিনি আপমার বাংলাত ঘটি গেইয়্যি ।,
শাকিব,শাকিব,
সাকিব হলো সুপার হিরো,শাকিব অইয়্যি দে সুপার হিরো,
শাকিব খান ও ফারিয়া ফাটিয়ে দিলেন,শাকিব খান এদ্দের ফারিয়া ফাডায় ফেলাইয়্যি,
শাকিব খান সেরা শাকিব খান সেরা শাকিব খান সেরা শাকিব খান সেরা ☝������������✌✌✌✌��������������������☝☝☝☝☝☝☝�����������,শাকিব খান সেরা শাকিব খান সেরা শাকিব খান সেরা শাকিব খান সেরা,
শাকিব খানের নতুন নতুন গান বা মুভির জন্য আমার মত কে কে পাগল???,শাকিব খানর নতুন ছবি এদ্দের গানর ফল আর হন আছন আর ডইল্লে ?,
সাকিব থাকলে ছবি দেখি,শাকিব থাগিলি ছবি চাই দি,
সাকিব বাংলার সেরা,শাকিব বাংলার সেরা,
শাকিব ফ্যানরা কই�‍♂�‍♂�‍♂লাইক হপে�������,শাকিবর ফ্যান অক্কল হন্ডে ?,
শান্তর থেকে সাইফ হাসান ভালো,শান্তত্তুন সাঈফ হাসান ভালা।,
আমার খুব বালো লাগছে শাবনুরের ব্যর সাইজ,শাবনুরর ব্যর সাইজ আত্তে বেশি গম লাইজ্ঞি।,
শার্ট পরে এসেছিল,শার্ট ফরি আইসিল,
শাস্তি দেবে এ কথা বিশ্বাস করতে পারছি না,শাস্তি দিবু এ হতা বিশ্বাস গরিত ফারির।,
শাহরিয়ার কবিরের মত দুই একটা নাস্তিক গুলি করে মারলেই বাংলাদেশের মুসলমানরা শান্তিতে থাকতে পারবে। আর আমি মনে করি এরকম নাস্তিকদের কে গনদোলাই দিয়ে মেরে ফেলা উচিত।,শাহরিয়ার কবিরওর ডিক্কা দুয়া ওগ্গা নাফরমান গুলি গরি মারিলে বাংলাদেশওত মুসলমান অক্ষলে শান্তিত থাকি পারিবো।আর আই মনে গরি এনডিক্কা নাফরমান ওন ওরে গণপিডা দি মারি ফেলন উচিত।,
শাহেদ ভাই আপনি অনেকটা রাজনৈতিক ব্যক্তিদের মত কথা বললেন। ��� ভাই যদি একটু আপনার সম্পর্কে বলতেন। আপনি কে কিভাবে এবং কেন?,"শাহেদ ভাই অনে কিছুটা রাজনৈতিক মানুষর ফইল্লে হতা হন। ভাই অনর সম্পর্কে যদি এক্কা হইতেন। অনে হন, হইল্লে,কেনে,কিয়া",
শুভ কামনা তোমার জন্য,শাূভ কামনা তোয়ার লাই।,
শাড়িটা আমাকে কেমন মানিয়েছে,শাড়ি ইবা আরে কেন মানাইয়ে,
শাড়ি কিনে দিয়েছে,শাড়ি কিনি দিয়িএ,
শিক্ষকরাও তাদের সাথে আছেন,শিক্ষক তারাও তারার ফোয়ারিত আসে,
শিক্ষকরা সব কুলাঙ্গার হয়ে যাচ্ছে দিন দিন!,শিক্ষক বেজ্ঞিন দিন দিন কুলাঙ্গার অই যার,
শিক্ষক মাদার চুদেরা হলে কুওা লীগের পা চাটা গেলাম খানকির বাচ্চার শিক্ষক চুদাই মাদার চুদেরা তোমাদের মত শিক্ষক কে ডাইরেক পাগলা কুওা দিয়া চুদাই তে মাগির বাচ্চার রা,শিক্ষক মাদারচোদ অক্কল অইয়্যি দে লীগর ঠ্যাং চাডা গোলাম। হাংকির বাইচ্চে শিক্ষক চুদায় মদারিছুদ অক্কল তোরার ডইল্লে শিক্ষক অক্কলে ডাইরেক ফলা কুত্তী দি ছুদা ফরিবু,
শিক্ষক কে লাথি মারে কি ভাবে শিক্ষক হচ্ছেন বাবার মত ।,শিক্ষকরে লাথি মারের কেনে।  শিক্ষন বাফর মতো।,
শিক্ষার্থী নতুন ভর্তি হয়েছে,শিক্ষার্থী নতুন ভর্তি অইয়ে,
শিবির নয় ছাত্র রাজনীতির বিষবৃক্ষ হলো ছাত্রলীগ।,শিবির নয় ছাত্র রাজনীতির বিষয়বস্তু অইয়্যি দে  ছাত্রলীগ,
শিম সব ধরনের মাটিতেই চাষ করা যায়,শিম বেগুন   মাটিত চাষ গরা যায়,
শিম ভাজি আমার পছন্দের সবজি,শিম ভাজি আর ফসন্দর তরহারি,
শিমের তরকারী ডিয়ে ভাত খেতে আমার ভালো লাগে না,শিমর তরহারি দিয়েরে আই ভাত ভালা নো লাগে,
শীতের সকাল অনেক সুন্দর,শীতর সকাল বউত সুন্দর,
"ওরে শুয়ার, লজ্জাও হারাইছিস!",শুওরর বাইচ্চে শরম আরাইয়্যুছ।,
শুক্র এবং শনি সাপ্তাহিক ছুটির দিন,শুক্কুর আর শনিবার সাপ্তাহিক চুটির দিন,
শুক্রবার মা সেদিন ঠিকই বলেছিল,শুক্রবার মা ওইদিন ঠিক হতাই হইলো,
শুক্রবার মা ঠিকই বলেছিল,শুক্রবার মা ঠিক হতাই হইলো,
শুধু এক গাড়ি পানি হলেও ২টা দিন চলা যেতো,শুদু এগ্গারি ফানি অইলেও দুওয়া দিন চলা যাইত,
শুধু গানটি যেমন ছিলো তেমনেই রয়ে গেছে,শুদু গান্নুন যেন আচিল এনই রয় গেয়্যুই,
শুধু তাঁর হাতের দিকে তাকিয়ে ছিলাম,শুধু তার আতর মিক্কে সাই তাকিলাম,
শুধু তাকিয়ে থাকতে ইচ্ছে করে,শুধু সাইতাম মনত সার,
শুভ কামনা স্যার,শুভ কামনা স্যার,
শুয়োরের বাচ্চারা তোদের বউকে চুদাবার লাইগা কি তাদের হোল দেখতেছিস নাকি। শুয়োরের বাচ্চা! এই খানকির পোলাদের লাইগা বাংলাদেশের উন্নতি হয় না।,শুরুর বাইচ্চে অক্কল চুদিবের লাই তোরার বউর হেডা দেহদ্দে না ?শুরুর বাইচ্চে ।এয় হাঙ্কির ফুয়া অক্কলর লাই দেশর উন্নতি ন অর ।,
পাকি শুয়ারের বাচ্চাগুলো পাগল হয়ে গেসে....কমেন্টসে চুল ছিড়তে আইসে...,শুুতোরর বাইচ্চে অক্কল ফল অই গেইয়্যি কমেন্টত বাল ফালাইতু আইসসি।,
শুয়োর বাচ্চা তুই একটা। আমরা এড বড় বিপদ থেকে বেঁচে গেলাম। দেখলাম না তোর একটা পোষ্ট।,শুয়রর পোয়া তুই ওগগা।আরা ডর বিপদওরতো বাচি গিয়িগয় ন দেকিলাম তর এক্কান পোস্ট।,
শুয়ারের বাচ্চারা।,শুয়রর পোয়াইন।,
ফাসি দে সুয়ার এর বাচ্চা দের,শুয়োরর বাইচ্চে অক্কলরে ফাসিত দে।,
শুয়োরের বাচ্চার কি মেয়ে আছে থাকলে জামালপুর বাসি চুদার জন্য তৈরি হও,শুয়োরর বাইচ্চের কি মাইফুয়া আছে? থাগিলি জামাল ফুর বাই চুদিবেল্লাই ফস্তুত অ।,
শুয়ারের বাচ্চার মাথা থেকে টুপি খোলে না কেন,শুয়োরর বাইচ্চের মাথাত্তুন টুপি ন খুলেদে কিল্লাই।,
শেখ হাসিনা সরকার প্রমান করলেন যে অপরাধী হোকনা কেনও সে যদি আওয়ামীলীগের কোন বড় নেতা হোকনা কেনও থাকে আইনের আওতায় এনে বিচার করা হয় যেমন ফেনির আওয়ামী লীগের সভাপতির বিচার দেখিয়ে দিয়েছেন শেখ হাসিনা সরকার যে কেউ অপরাধী হোক তার বিচার করা হবে,"শেখ হাসিনা সরকার প্রমান গইজ্জি দে অপরাধী যে হোকনা কেন ,ইতে যদি আওয়ামীলীগের কোন বড় নেতাও অয় ইতেরে আইনর আওতাত আনি বিচার গরা হয় ,যেন ফেনির আওয়ামী লীগর সভাপতির বিচার দেহাই দিয়্যি শেখ হাসিনা সরকার যে কেউ অপরাধী হোক তার বিচার গরা অইবু।",
শেখ হাসিনার উপর আস্থা রেখে তার দলকে জনগণ একটি বিশাল বিজয় উপহার দিয়েছে ���,শেখ হাসিনার উত ভরসা রাখি তার দলরে জন্গণ উজ্ঞো বউত বড় উপহার দিয়্যি।,
শেখ হাসিনা সাথে বেগম জিয়ার তুলনা করা যায় না আর কোথাকার কাউয়া,শেখ হাসিনার ওয়ারে বেগন জিয়া তুলনা গরা ন য্য  আর হন্ডিয়ের হাউয়্যো,
শেষ করলাম সবকিছু,শেষ গরি দিইয়্যি বেজ্ঞিন,
শেষ বলে ছয় মেরে বাংলাদেশ জিতে গেল,শেষ বলত ছক্কা মারিয়েরে বাংলাদেশ জিতি গেইল,
শেষ বার যে মেয়ের জন্য আমায় ছেড়ে গেছিলো শুনছি সে নাকি অনেক সুন্দর,শেষ বার যেই মায়া ফোয়ার লাই আরে ছাড়ি দিয়ি ফুইন্নিদে মাইয়াফোয়া ইবা নাকি বহুত সুন্দর,
শেষ বয়সে এসে সে এখন এমন একটা জঘন্য কাজ করলো,শেষ বয়সত আইয়েরে অতে এহন এন এইজ্ঞো জঘন্য হাম গইজ্জে,
শেষের মাগীর নাম কি যানিনা আরে সালি কার সাথে কার তুলনা দিয়েছিস ভুট চোরি করা দল কাদের তো খারা একটা মাদারচুত এর কথা কোনো মোল্য নেই কিসের মধ্যে কি আর পান্তা বাতে ঘী,শেহর মাগীর নাম কি হইন্নফারি আরে আলার হার ওয়ারে হার তুলনা দিয়্যুছ ভোট ছুরি গরা দল  হাদের তো  আস্তা মাদারচোদ  ইতের হতার হোনো মূল্য নাই কিউর মইধ্যে কি আর ফানি ভাতত ঘি,
আইনের লোকগুলো এতদিন কোথায় ছিলো এতদিন কি তাদের নজরে পরে নাই একটা জিনিস তো আর হুট করে তৈরি হয়না প্রধান সমস্যা হলো তাদের টাকার ভাগ পাই নাই এজন্য অভিযান চালাইছে������,"সআইনর মানুষ এতোদিন হন্ডে আছিল, এতোদিন কি ইতারার নজর ন ফরে? এক্কান জিনিস তো আর হুট গরি নো অয়, মেইন সমইস্যা অইয়্যি দে ইতারার টিয়ার ভাগ ন ফায়।",
সকাল হয়ে গেছে,সকাল অই গিয়ি,
সকালে নাস্তা করে স্কুলে যাই,সকালট নাস্তা হরিয়ার স্কুলত যাই,
সকালে নাস্তা করে স্কুলে যাই ,সকালট নাস্তা হরিয়ার স্কুলত যাই ,I have breakfast and go to school.
সকালে নাস্তা করে স্কুলে যাই না,সকালট নাস্তা হরিয়ার স্কুলত যাই না,
সকালে কিছু খেতে ভালো লাগে না,সকালত হিছু খাইত গম না লাগে,I don’t feel like eating anything in the morning.
সকালে কিছু খেতে ভালো লাগে না,সকালত হিছু খাইত গম না লাগে,
সকালে কিছু খেতে ভালো লাগে না,সকালত হিছু খাইত গম না লাগে,
সকালে কিছু খেতে ভালো লাগে,সকালত হিছু খাইত গম লাগে,I feel like eating something in the morning.
সকালে কিছু খেতে ভালো লাগে,সকালত হিছু খাইত গম লাগে,
সকালে কিছু খেতে ভালো লাগে,সকালত হিছু খাইত গম লাগে,
সকালে উঠেই চা খাওয়ার অভ্যাস,সকালোট উঠিয়েরে চা খাইবার অভ্যাস আছে,
সকালে ঘুম থেকে উঠার পর আমি ভালো কাজে পর্যাপ্ত সময় ব্যয় করতে চাই,সকালোত ঘুমোর তুন  উডার ফর আই বালা কাজোত টিক সময় কাজে লাগাইতো চাই,
সঠিক কথা তুলে ধরার জন্য ধন্যবাদ,সঠিক হথা তুলি ধরিবেল্লাই ধন্যবাদ।,
সত্যিকারের ভালোবাসা শুধু ভালোবাসার মানুষটিকে সুখী করতে চায় তার থেকে কোনো প্রতিদান আশা করে না,সত্যিকারওর বালবাসা শুদু বালবাসার মানুষ্যারে সুকি গইরতো চায় তাত্তুন হনো ফ্রতিফান আশা ন গরে,
সনিতার চেয়ে সনিতা দুধ বড়,সনির তুন ইতির দুদ ডর ।,
সন্ধ্যায় আমার মা এসে আমাকে অভিযোগ দিলো আমার বাবার সাথে ঝগড়া হয়েছে আবার,সন্ধ্যায় আয়ার মা আইয়েরে আরে অভিযোগ গরের আর বাফোর ফোওয়ারিত ঝগরা অইয়ে।,
স্বপ্ন দেখলাম ক্রাশের সাথে ঘুরতে গেছি তার পর যা হলো সব ইতিহাস,সফ্নঅত দেইলাম ক্রাশর ফোয়ারে গুইরত গেয়্যি তারফর যা অয়্যে ইয়ান ইতিহাস,
সব কিছু তো করছে এম পি পুএ,সব কিছু তো এম পি পুএ গইজ্জি দে।,
সব বাধাকে পিছনে ফেলে আমি একাই হাসপাতালে এসেছি,সব বাধা ফিচ্চে ফেলি এহলা হাসফাতালত আই গিয়ি,
ভালো ছবি দেখতে মন চাই সব সময়,সবসময় ভালা ছনি চাইতু মনে হয় । ,
সবুজ শাড়িটা পড়লে দারুন লাগতো,সবুজ শাড়ী ফরিলে বেশী গম লাগিতো,
অপেক্ষা করো অপুও বিয়ে করবে ওদের কোন ধর্ম আছে যেমন ভারতীয় নায়িকারা যা করছে আপুও করবে সবাই দেখবে,"সবুর গরো, অফুও বিয়ে গরিবু, ইতারার হনো ধর্ম আসে না? ভারতোর নায়িকাতারা য্যান গইজ্জি আফাও এরিম্মে গরিবু বেয়াকে সাইয়্যু।",
সবুজ শাড়ি কি তোমার এক্স কোনো গার্লফ্রেন্ডের পছন্দের রঙ,সবু্জ শাড়ি কি তুয়ার আগের হোনো বেডিবন্ধু ফছন্দের রঙ,
সমস্যা টা হচ্ছে কয়েক মাস আগে থেকে আমার শাশুড়ী মাকে নিয়ে,সমইস্যা কান অইলদে কি আর ওরি মারে লই,
কষ্টে আছি,সমস্যার আছি,
সমাজে সবাই আমাদের অনেক সম্মান দিয়ে চলে,সমাজত বেয়াক্কুন আরারে সম্মান দি চলে,
সমাজের মানুষ নানান কথা বলবে,সমাজোর মানুষ বোত হতা খইবো,
সমান দুটো টুকরো হয়ে গেছে,সমান দুইয়ান টুকরা অই গিয়ে,
সমায় আসতে আছে ইনুই করবে যা করার,"সময় আইয়্যির , ইনুই গরিবু যা গরার।",
সময় যেন আজ আর কাটছেই না,সময় যেন আযিয়া ন অদ্দো হাডের,
সময় লেগেছে কিন্তু আমি যা তার থেকে চাই সেটা কিন্তু ঠিক বের করে এনেছি,সময় লাইজ্ঞে যিন আই তাত্তুন সাইয়ি ঠিক বাইর গরি ফেইল্লি,
সময় শেষ হয়ে গেছে,সময় শেষ অই গিয়োয়,
সরকার ভালো ভালো আলেমদের শাস্তি দিচ্ছে।এই কুওা রে ফাসিঁ দিচ্ছে না কেন?,সরকার ভালা ভালা আলম অক্কওরে শাস্তি দের।এই কুত্তা ওন ওরে ফাঁসি খা ন দের?,
সরকার মানুস না আল্লাহ তার বিচার করবেন,সরকার মানুষ নয় আল্লাহ ইতারার বিচার গরিবু।,
সরকারি আমলারা নারী আর চুরি নিয়ে ভেস্তে থাকে,সরকারি আমলা অক্কল নারী আর চুরি লই ব্যস্ত থাগে।,
সরকারি চাকরি করছ,সরকারি চকরি গরর দে নে?,
সরকারি বড় বড় কর্মকর্তাদের চরিএ এমনই হয়,সরকারি বড় বড় কর্মকর্তাদের চরিএ এইল্লেই অয়।,
সরকার কার বাল ফালায় । ঐ কুত্তার বাচ্চাকে মারে না ক্যান,সরকারে হার বাল ফেলার দে? ওই কুইর চ রে ন মারে কা?,
সরকারের দরকার যেখানে মহিলা অফিসার সেখানে মহিলা সব দেয়া উচিত আর যেখানে পুরুষ সেখানে পুরুষ মানুষ দেয়া উচিত কিন্তু সরকার সব সচিব আর মন্ত্রী রা সবাই কি এক ধরনের কের কি এই বুদ্ধি আর মন ভাব আসে না সব অফিসে আর সব যায়গায় মহিলা আর পুরুষ আলাদা করে চাকরি হোক,"সরকারের দরহার যেন্ডে মহিলা অফিসার ,এন্ডে মহিলা  বেজ্ঞিন আর যেন্ডে পুরুষ এন্ডে পুরুষ মানুষ দেয়া উচিত ,কিন্তু সরকার বেয়াক সচিব আর মন্ত্রী এক ধরনর কি এই বুদ্ধি আর মনভাব আইয়্য়ি, বেয়াক অফিসুত আর বেয়াক জাগাত মহিলা আর পুরুষ আলাদা গরি চরি  হোক",
সরকারের কাছের এর ফাঁসি চাই,সরকারের হাছের ইতের ফাঁসি চাই।,
সরকারের দালালি আর কত করবি।,সরকাারর দালালি আর হত গরিবি।,
সরিষার তেল দিয়ে ঝাল মুড়ি বানাও,সরিষার তেল দিয়ে্রে ঝাল মুড়ি বানাইও,
সরিষার তেল দিয়ে মাছ ভাজা খাবো,সরিসর তইল দিয়েরে মাস বাজিয়েরে হাইয়ুম,
সরিষার তেল রান্নার জন্যে এবং গায়ে মালিশ করার কাজে ব্যবহার হয়,"সরিসর তইল ফাকর লাই, আর গাত দিবল্লাই হাতম ব্যবহার গরে",
সরিষার তেল অকালে চুল সাদা হওয়া রোধ করে ও চুল পড়া কমায়,সরিসর তইল বুড় অইবার আগে চুল সাদা ওয়াত্তু আর ফরাত্তুন বাচায়,
তারাতাড়ি ফাঁসি দেন আমাদের বোনের আত্মার শান্তি পাবে,সরে ফাসি দন আরার বইনর আত্না শান্তি ফাইবু।,
তারাতাড়ি আপলোড দেন ভাই,সরে সরে আপ্লোড দন ভাই ।,
সর্দি হলে গরম রং চা খেলে ভালো লাগে,সর্দি ওইকে গরম রং  চা হাইলে বালা লাগে,
ছাগলের দল,সলর দল,
সসরকারকে এসব বিষয় আইন করা উচিত,সসরকারর এসব বিষয় আইন গরা উচিত।,
সহজ ভাষায় কথা বলা উচিৎ,সহজ ভাষাত হতা হউয়া উচিৎ,
সহজ ভাষায় কথা বলা উচিত,সহয বাসাত হতা হওয়া উচিত,
