Standard_Bangla,dialect_speech,English_translation
,সে এক্কালেই ভেটকাই না,He doesn’t smile
সে একদমই হাসে না,সে এক্কালেই ভেটকাই না,
সে এখন রাজশাহী,সে এহন রাজশাহী,
সে এখন রাজশাহী চলে গেছে,সে এহন রাজশাহী গেসিগ্গা,
সে খাওয়া থেমে বলল,সে খাওন থামাইয়্যা কইল,
সে হাসে,সে ভেটকাই,
সে হাসে না,সে ভেটকাই না,
সে রাজশাহী চলে গেছে,সে রাজশাহী গেসিগ্গা,
সিলেট থেকে আমার সাথে দেখা করতে এসেছিল,সে সিলেট দিয়া মোর লগে দেহা করতে আইসেলে,
অসাধারণ একটি বই পড়েছি,সেইরম এউক্কা বই পড়ছি,
সোনার চুড়িটা ভেঙে দু টুকরো করেছে,সোনার চুরি ভাইঙ্গা দুইটুকরা করছে,
সোহাগ নামক একটি ছেলে ছিল,সোহাগ নামের এউক্কা পোলা আল্লেহ,
স্কুলে যাই ,স্কুলে যাই,Go to school.
স্কুলে যাই,স্কুলে যাই,
স্কুলে যাই,স্কুলে যাই,
স্কুলে যাই না,স্কুলে যাই না,
স্কুলে যাব,স্কুলে যামু,
স্বপ্ন দেখলাম ক্রাশের সাথে ঘুরতে গেছি তার পর যা হলো সব ইতিহাস,স্বপ্ন দেখলাম কেরাসের লগে ঘোরতে গেছি হেইয়ার পর যা হইলো সব ইতিহাস,
হয়ে গেছে,হইয়া গেছে,
হোকনা ভালো কিছুর শুরুটা এভাবেই,হউক ভালো কিছুর শুরুডা এরহমই,
শশুরবাড়ি আমার স্বামীর কিছু নেই কারণ তার মা নাই,হউরবাড়ি মোর জামাইর কিছু নাই কারণ হ্যার মায় নাই,
সবসময় কষ্ট পাই,হক্কল কালে কষ্ট পাই,
সবসময় ভয়ে ভয়ে থাকতাম গলা দিয়ে খাবার নামতো না,"হক্কলকালে ডরে ডরে থাকতাম, গলাইদ্দা খাওন নামতে না",
সব অঞ্চলের মানুষের ভাষা এক রকমের নয়,হগল এলাকার মানের ভাষা এক রহম না,
সব কাজ তো এলোমেলো হচ্ছে না,হগল কাম তো আউলাঝাউলা হইতেয়াছে না,
সব কাজ আমি করি উনি একটা কাজ ও করেন না তাও আমরা খারাপ,হগল কাম মুই করি হ্যায় এউক্কা কাম ও করে না হ্যাও মোরা খারাপ,
সব কিছু কেমন শান্ত আর ফাঁকা লেগেছে,হগল কিছু কিরহম ঠাণ্ডা আর খালি লাগতেয়াছে,
সব কিছু শুনে বুঝলাম যে এখন আর এখানে থেকে কোন লাভ হবে না,হগল কিছু হুইননা বোঝলাম যে এহন আর এইহানে থাইককা কোন লাভ হইবে না,
সকল বাধা পেরিয়ে জীবনে সফল হতে হবে,হগল বাধা পার কইররা জীবনে সফল হইতে হইবে,
সব বাধাকে পিছনে ফেলে আমি একাই হাসপাতালে এসেছি,হগল বাধা পিছে হালাইয়া মুই একলাই হাসপাতালে আইছি,
সব মানুষের ভাষা এক রকমের নয়,হগল মানের ভাষা এক রহম না,
সমস্ত সম্পত্তি বিক্রি করিয়ে স্বামীকে ছেড়ে চলে যাবো,হগল সম্পত্তি বেইচ্চা জামাইরে হালাইয়া চইললা যামু,
সবকিছুতেই তার এলোমেলো আচরণ,হগলকিছুতেই হ্যার আউলাঝাউলা আচরণ,
সবকিছু একসাথে করা সম্ভব না,হগলডি একলগে করা সম্ভব না,
সবাই একসাথে খারাপ হয় না,হগলডি একলগে খারাপ হয় না,
সবাই কেমন আছেন,হগলডি কেমন আছ?,
সবাই কেমন আছো,হগলডি ক্যামন আছো?,
সবাই তাকিয়ে দেখল,হগলডি চাইয়া দ্যাখলো,
সবাই ভালোবাসা পেতে চায়,হগলডি ভালোবাসা পাইতে চায়,
সবাই যখন পড়তে বসে আমি তখন ঘুমাই,"হগলডি যহন পড়তে বয়, মুই হেইকালে ঘুমাই",
সবাই যখন পড়তে বসে রাজীব তখন ঘুমায়,"হগলডি যহন পড়তে বয়, রাজীব হেইকালে ঘুমায়",
সবাই হারিয়ে যায়,হগলডি হারাইয়া যায়,
সবার জীবনে একটি লক্ষ্য থাকতে হবে,হগলডির জীবনে এউক্কা লক্ষ্য থাকতে হইবে,
সবার ভাষা এক রকমের নয়,হগলডির ভাষা এক রহমের না,
সবার সাথে কুশল বিনিময় হলো,হগলডির লগে কথাবার্তা হইলে,
সবাইকে বলেন ইদানীং আমার ছেলে বদলে গেছে,হগলডিরে কয় ইদানিং মোর পোলা পাল্ডাইয়া গ্যাছে,
সব দিনের মতো সেদিনও ওরা খেলতে গিয়েছিল,হগলদিনের নাহান হেইদিনও অরা খ্যালতে গ্যাল্লেহ,
সকলের কাছ থেকে বিদায় নিচ্ছি,হগলের ধারে গোনে বিদায় নেতেয়াছি,
সবার বউ সুন্দর আমার বউ কালো,হগোডির বউ সুন্দর মোর বউ কালা,
সব সময়ে গান গুলো বেশ সুন্দর ভালো লাগে শুনতে,হগোল সময় গানগুলা বেমালা ভালো লাগে হোনতে,
,হগোলডিরে কওয়া হইছে,It was told to everyone
সবাইকে বলা হয়েছে,হগোলডিরে কওয়া হইছে,
করা লাগবে,হরা লাগবে,
হাগার হাগার�����,হাগার হাগার।,
হাজার কথার মাঝে একটা মনের কথা লুকিয়ে থাকে,হাজার কথার মইধ্যে এউক্কা মনের কথা পলাইয়া থাহে,
হাজার কথার মাঝে ওই একটা কথা বুঝে নিতে হয়,হাজার কথার মইধ্যে হেই এউক্কা কথা বুইঝ্যা লইতে হয়,
হাজার বছর আগে সব পুরুষই পরত ধুতি পরত,হাজার বছর আগে হগল ব্যাডাই ধুতি পরতে,
হাজারো স্মৃতি জড়িয়ে আছে এই গানের মধ্যে,হাজারো স্মৃতি জড়াইয়া আছে এই গানডার মইধ্যে,
হাতে তালি দিয়ে দিয়ে কি পড়া যায়,হাত তালি দিয়া কি পড়া যায়?,
হাত মুখ ধুয়ে সে নাশতা করতে বসল,হাত-মুখ ধুইয়া হ্যায় নাস্তা করতে বইছে,
হাত ব্যাথা,হাতে ব্যথা,
হাতটা ধরুন,হাত্তা ধরেন,
আপনি বলুন,হামনে কন,
,হামনে কোমমেইদ্যা আইছেন,where did you come?
আপনি কোথায় থেকে এসেছেন,হামনে কোমমেইদ্যা আইছেন,
আপনি ভাইয়ের ভক্ত,হামনে ভাইর ভক্ত,
,হামনে মোর লগে যাইবেন,Will you come with me?
আপনি আমার সাথে যাবেন,হামনে মোর লগে যাইবেন,
,হামনে মোরে হালাইয়া যাইবেন,Will you go away leaving me?
আপনি আমাকে ছেড়ে চলে যাবেন,হামনে মোরে হালাইয়া যাইবেন,
,হামনের এডা হরা লাগবে,you need to do this
আপনার এটা করা লাগবে,হামনের এডা হরা লাগবে,
তাড়াতাড়ি উঠে যাও ,হায়ালে উঠাই যাও,Get up early.
তাড়াতাড়ি উঠে যাও,হায়ালে উঠাই যাও,
তাড়াতাড়ি উঠে যাও,হায়ালে উঠাই যাও,
হারিয়ে গেছি,হারাইয়া গেছি,
হারিয়ে গেছে কতকিছু কত আপনজন,"হারাইয়া গ্যাছে বেমালা কিছু, ম্যালা কাছের মানু",
সারাদিন বাসায় বসে ফেইসবুক টিকটকে সময় কাটে তার,"হারাদিন বাড়ি বইয়া ফেসবুক, টিকটকে সময় কাড্য হ্যার",
হালকা পাতলা লাভ হচ্ছে,হালকা পাতলা লাভ হইতেয়াছে,
হাসতে হাসতে সিগারেট খাওয়া ছেলেটা একদিন কাশতে কাশতে মরে যাবে,হাসতে হাসতে সিগারেট খাওয়া পোলাডা এক দিন কাশতে কাশতে মইরা যাইবে,
হাসপাতালে এসেই আমাকে বলে চলো বাসায় যাই,হাসপাতালে আইয়াই মোরে কয় লও বাড়ি যাই,
হাসপাতালে কাঁদছে আহত শিশুটি,হাসপাতালে কানছে আহত গেদুডা,
হাসপাতালে আমি আগে যাইনি,হাসপাতালে মুই আগে যাই নাই,
হাসি অনেক সুন্দর,হাসি বেমালা সুন্দর,
বিছানায় শুয়ে টিভি দেখছিলাম,হিতানে হুইয়া টিবি দ্যাখতেয়াছেলাম,
বিছানায় টিভি দেখছিলাম,হিতাহে টিভি দেখতেয়াছিলাম,
বিছানায় শুয়ে টিভি দেখছিলাম,হিতাহে হুইয়া টিভি দেখতেয়াছিলাম,
শুয়ে টিভি দেখছিলাম,হুইয়া টিভি দেখতেয়াছিলাম,
হঠাৎ সামনের মেয়েটি থমকে দাঁড়াল,হুটকইররা সামনের মাইয়াউজ্ঞা থমকাইয়া খাড়াইছে,
শুধু এক গাড়ি পানি হলেও ২টা দিন চলা যেতো,হুদা এউক্কা গাড়ি পানি হইলেই দুজ্ঞা দিন চইললা যাইতে,
ওদিকে যাব না,হুমমে যামু না,
,হে অনেক খায়,She eats a lot.
সে অনেক খায়,হে অনেক খায়,
সে অপমান করে,হে অপমান হরে,
সে একদমই হাসে না,হে আক্কালেই ভেত্কায় না,
সে এখন রাজশাহী চলে গেছে,হে আহন রাজ্শাহি গেসিগ্গা,
সে অনেক ভীতু,হে একছে ডউররা,
সে পরিবারকে ভালো বাসে,হে পরিবাররে ভালোবাসে,
সে পালিয়েছে,হে পলাইছে,
সে আমাকে অপমান করে,হে মরে আক্সের অপমান হিরে,
,হে মেলা বেলা কইররা ঘুমায়,He sleeps at odd times
সে অনেক বেলা করে ঘুমায়,হে মেলা বেলা কইররা ঘুমায়,
,হে মোরে অপমান হরে,He insulted me.
সে আমাকে অপমান করে,হে মোরে অপমান হরে,
সে আমাকে একটি উপহার দিয়েছে,হে মোরে এউক্কা উপহার দেছে,
সে সিলেট থেকে আমার সাথে দেখা করতে এসেছিল,হে শ্যলেত দিআ মর লগে দেহা কর্তে আইসেলে,
সে তার পরিবারকে ভালো বাসে,হে হের পরিবাররে ভালোবাসে,
সেই আমগাছের দিকে তাকিয়ে ছিলাম,হেই আমগাছের দিক চাইয়া আল্লাহম,
,হেই কালে লগে দিয়া এউক্কা হিয়াল যায়তেয়াছেলো,fox was moving along with it at that time.
সেই সময় পাশ দিয়ে এক শিয়াল যাচ্ছিলো,হেই কালে লগে দিয়া এউক্কা হিয়াল যায়তেয়াছেলো,
এই গান গুলো নিয়ে অনেক আবেগ আছে,হেই গান গুলা লইয়া ম্যালা আবেগ আছে,
ওই ছেলেকে খুঁজে বের করার ব্যাপারে আমাদের সাহায্য চায়,হেই পোলাডারে বিসরাইয়া বাইর করার ব্যাপারে মোগো সাহাইয্য চাইতেয়াছে,
সে ফুলগুলোর রঙিন মেলা দেখে হৃদয় ভরে যায়,হেই ফুলগুলার রংগিন মেলা দেইখ্যা মোন ভইরা যায়,
সে ব্যাপারে নিশ্চিত নই,হেই ব্যাপারে শিউর না,
ঐ মহিলা আর সে মিলে আমাকে গালিগালাজ করতে থাকে,হেই মাতারি আর হ্যায় মিল্লা মোরে খামরাখামরি করতে থাহে,
সে রকম বাজে ছেলের পাল্লায় পড়লে সর্বনাশ হয়ে যেত,হেই রহম খারাপ পোলার পাল্লায় পরলে সর্বনাশ হইয়া যাই্তে,
সেই ছোটবেলার কথা মনে পড়ে যায় যতবার গানটা শুনি অতীতে ফিরে যাই,হেই ল্যাদাকালের কথা মনে পইড়া যায় যতবার গানডা হুনি আগেরকালে ফিররা যাই,
তখনকার সময় মেয়েদের জন্যে এটি অনেক বয়স,হেই সময় মাইয়াগো লইজ্ঞা এইডা বেমালা বয়স,
সেই সিন্দুক সবসময়ে তালা দিয়ে আটকানো থাকে,হেই সিন্দুক হগলকালে তালা দিয়া আটাকাইন্না থাহে,
তখন সে অনেক খারাপ আচরন করে,হেইকালে হ্যায় ম্যালা খারাপ আচরন করছেলে,
সেটা একধরনের যোগাযোগ,হেইডা একরহমের যোগাযোগ,
সেটি টেবিলের উপরে রাখা ছিল,হেইডা টেবিলের উপরে রাহা আল্লেহ,
তাই তখন সে কারও সাথে কথা বলত না,হেইতে তহন হ্যায় কারো লগে কথা কইতে না,
তাইতো আমি বন্ধু তোমায় এতো ভালবাসি,হেইতে মুই দোস্তো তোমারে বেমালা ভালোবাসি,
তাই আমি তাকে লুকিয়ে বিয়ে করতে চাই,হেইতে মুই হ্যারে পলাইয়া বিয়া করতে চাই,
তাই সম্পর্কটা বেশ ভালই ছিল,হেইতে সম্পর্কডা ম্যালা ভালোই আল্লেহ,
এতে ও লাভ হলো না,হেইতেও লাভ হইলে না,
সেদিন ছিল বাংলাদেশ দলের ক্রিকেট খেলা,হেইদিন আল্লেহ বাংলাদেশ দলের কিরকেট খ্যালা,
সেইবার আমি প্রায় চার মাস পরে বাসায় গিয়েছি,হেইবার আমি পেরায় ৪ মাস পরে বাসায় গেল্লাম,
তাহলে তার সাথে আলাদা হয়ে যাব,হেইলে হ্যার লগে আলাদা হইয়া যামু,
সেখানে কলম দিয়ে কীসব টুকে রাখছে,হেইহানে কলম দিয়া কিজানি তুইল্লা রাখতেয়াছে,
সেখান থেকে বড়ো বোন কিছু পেয়ারা কিনল,হেইহানে গোনে বড় বুইন গোডাচাইরে হোবরি কেনছে,
সেখানে ছেলে অনেক কিপটা ছিলো আমি দুইবেলা ভাত খেতে পারতাম না,হেইহানে পোলা একছের কিপটা ছেলে মুই দুইবেলা ভাত খাইতে পারতাম না,
সেখানে নিয়ে চলো,হেইহানে লইয়া লউ,
সেখানকার পানি টলটলে,হেইহানের পানি টলটইল্লা,
তাছাড়া আরেকটা কারণও আছে,হেইয়াছাড়াও আরেউক্কা কারণও আছে,
এরপর থেকে তারা দুজনই সবজি বাগানে গিয়ে পেট ভরে খাবার খেতো,হেইয়ার পর থেইক্কা হ্যারা দুইজন সবজি বাগানে যাইয়া প্যাট ভইররা খাওন খাইতে,
পরে আমরা লাইব্রেরি দেখতে যাই,হেইয়ার পর মোরা লাইব্রেরি দ্যাখতে যাই,
এরপর সে আরেকটা ফ্লাইটে করে বাসায় যাইত,হেইয়ার পর হ্যায় আরডা ফেলাইটে কইররা বাড়ি যাইতে,
এরপর সে আমার সাথে যোগাযোগ রাখেনি,হেইয়ার পর হ্যায় মোর লগে যোগাযোগ রাহে নাই,
এরই মাঝে একটি অঘটন ঘটে গেলো,হেইয়ার মইধ্যে এউক্কা অঘটন ঘইটটা গ্যালে,
এরপর থেকে ক্লাস টেনে রিলেশনে যাই,হেইয়ারপ গোনে কেলাস টেনে রিলেশনে যাই,
তারপর একের পর এক অশান্তি বাড়তে থাকে,হেইয়ারপর এউক্কার পর এউক্কা অশান্তি বাড়তেই থাহে,
তারপর থেকেই মেয়ের আচরনে পরিবর্তন দেখা যায়,হেইয়ারপর গোনেই মাইয়ার আচরনে পাল্ডাইয়া যায়,
এরপর ঠিক করলাম তেল মারা উত্তর দিবো,হেইয়ারপর ঠিক করছেলাম ত্যাল মাইররা উত্তর দিমু,
তারপর আমি আবার ভুল করছিলাম,হেইয়ারপর মুই ফিররা ভুল করছেলাম,
তাদের মধ্যে মিল ছিলো না,হেগো মইধ্যে মিল আছিলো না,
এতে যদি আমার স্বামীর খুব বেশি সমস্যা হয়,হেতে যদি মোর জামাইর বেমালা সমেস্যা হয়,
সেদিন কথাটা বলেছিলাম শুধু তোমার ভালোর জন্য,হেদিন কথাডা কইছিলাম খালি তোমার ভালোর লইজ্ঞা,
,হেয় উইঠ্যা খারাইছে,It’s ruined while standing.
তিনি উঠে দাঁড়ালেন,হেয় উইঠ্যা খারাইছে,
,হেয় উইঠ্যা খারাইছে না,It’s not ruined while standing.
তিনি উঠে দাঁড়ালেন না,হেয় উইঠ্যা খারাইছে না,
তিনি দাঁড়ালেন,হেয় খারাইছে,
তিনি দাঁড়ালেন না,হেয় খারাইছে না,
,হেয় পরের মাসে বিদেশ চইল্যা যাইবে,Next month I’ll go abroad.
সে পরের মাসে বিদেশ চলে যাবে,হেয় পরের মাসে বিদেশ চইল্যা যাইবে,
সে বিদেশ চলে যাবে,হেয় বিদেশ চইল্যা যাইবে,
তিনি বেশি লম্বা,হেয় বেশি উচা,
,হেয় বেশি উচা না,It’s not too high.
তিনি বেশি লম্বা না,হেয় বেশি উচা না,
তার চোখের মায়ায় পরেছি,হের চোহের মায়ায় পরছি,
তার পরিবারকে ভালো বাসে,হের পরিবাররে ভালোবাসে,
,হের বই পড়তে এক্কালেই ভালো লাগে না,He’s lost interest in reading books lately.
তার বই পর্তে এক্দমি ভাল লাগে না,হের বই পড়তে এক্কালেই ভালো লাগে না,
,হের লাইগা মুই সবকিছু করতে পারি,I can do anything for her.
তার জন্য আমি সব কিছু করতে পারি,হের লাইগা মুই সবকিছু করতে পারি,
তার জন্য সব কিছু করতে পারি,হের লাইগা সবকিছু করতে পারি,
তার হাসি অনেক সুন্দর,হের হাসি বেমালা সুন্দর,
,হেরা তিন ভাই আছেলো তয় হেগো মইধ্যে মিল আছিলো না,There were three brothers but no match among them.
তারা তিনভাই ছিলো কিন্তু তাদের মধ্যে মিল ছিলো না,হেরা তিন ভাই আছেলো তয় হেগো মইধ্যে মিল আছিলো না,
,হেরে কাজল দেলে মেলা ভালো লাগে,She likes it when kajal is applied
তাকে কাজল দিলে অনেক ভালো লাগে,হেরে কাজল দেলে মেলা ভালো লাগে,
তাকে ভালোবাসি,হেরে ভালোবাসি,
সরিষার তেল দিয়ে ঝাল মুড়ি বানাও,হোউররার ত্যাল দিয়া ঝালমুড়ি বানাও,
পেয়ারা একটি মিষ্টি ফল,হোবরি এউক্কা মিডা ফল,
রান্নাঘরে কে দাড়িয়ে আছে,হোশ্যায় কেডা খাড়াইয়া আছে?,
রান্নাঘরে আমি রান্না করি,হোশ্যায় মুই রান্ধি,
শশা এক প্রকারের ফল,হোয়া এক রহমের ফল,
সেই সময় পাশ দিয়ে এক শিয়াল যাচ্ছিল,হ্যাই কালে লগে দিয়া এউক্কা হিয়াল যাইতেয়াছেলে,
তবু প্রতিটি মৃত্যু মানুষকে কষ্ট দেয়,হ্যাও প্রতিডা মরন মানেরে কষ্ট দ্যায়,
তাও মার অভিযোগ ও কিছু আনে না,হ্যাও মায়র বিচার অয় কিছু আনে না,
তাদের অনুমতির অপেক্ষা করতে হচ্ছে,হ্যাগো অনুমতির অপেক্ষা করতে হইতেয়াছে,
তাদের কথাবার্তা শুনে মনে হয়েছিল আমাকে বিয়ে করেছে মানে আমাকে কিনে নিয়েছে,হ্যাগো কথাবারতা হুইননা মনে হইছেলে মোরে বিয়া করছে মানে মোরে কিননা নেছে,
তাদেরকে গালি দেওয়ার সুযোগ করে দিন,হ্যাগো খামার দেওয়ার সুযোগ কইরা দ্যান,
তাদের ঘরের কাজের মানুষ হিসেবে রাখতে চেয়েছিল,হ্যাগো ঘরের কামের মানু হিসাবে রাখতে চাইল্লেহ,
তাদের চার বছরের একটি মেয়ে বাচ্চা আছে,হ্যাগো চাইর বচ্ছরের এউক্কা মাইয়া গেদু আছে,
তাদের চাওয়া না চাওয়ার গুরুত্ব দিন,হ্যাগো চাওয়া না চাওয়ার গুরুত্ব দ্যান,
তাদের জানার কথা নয়,হ্যাগো জানার কথা না,
তাদের দুজনের বিয়ে হওয়ার কথা ছিল,হ্যাগো দুজ্ঞার বিয়া হওয়ার কথা আল্লেহ,
তাঁদের প্রতিদিন একসাথে খেলা করতে পছন্দ ছিল,হ্যাগো পেরতেকদিন একলগে খেলা হরতে পছন্দ আল্লেহ,
তাদের বাগান অন্যদের বাগানের মতো নয়,হ্যাগো বাগান অন্যগো বাগানের নাহান না,
উনাদের মা ছেলের সম্পর্ক খারাপ এর প্রভাব আমার উপর আসে,হ্যাগো মায় পুতের সম্পর্ক খারাপ হেইয়ার পোরভাব মোর উপরে আয়,
তাদেও কেও স্কুলে আসেনি,হ্যাগোও কেউ ইস্কুলে আয়নাই,
সে বিদ্যালয়ের মাঠে মাথা ঘুরিয়ে পরে গিয়েছিল,হ্যায় ইশকুলের মাডে মাথা ঘুরাইয়া পইড়া গ্যাল্লেহ,
সে বিদ্যালয়ে যেতে চায় না,হ্যায় ইসকুলে যাইতে চায় না,
সে বিদ্যালয়ে গিয়ে বন্ধুদের সাথে গল্প করে,হ্যায় ইসকুলে যাইয়া দোস্তোগো লগে কেচ্ছা করে,
সে বিদ্যালয়ের মাঠে প্রতিদিন ক্রিকেট খেলে,হ্যায় ইস্কুলের মাডে পেরতেকদিন ক্রিকেট খেলে,
তিনি এটা দেখে জ্ঞান হারিয়ে ফেললেন,হ্যায় এইডা দেইখ্যা গেয়ান হারাইয়া ফালাইছে,
সে বিয়ে করে সুখী হতে চায়,হ্যায় বিয়া কইরা সুখী হইতে চায়,
সে মেয়েটির সাথে যোগাযোগ করে,হ্যায় মাইয়াডার লগে যোগাযোগ করে,
তিনি আমার সাথে দেখা করলেন,হ্যায় মোর লগে দেহা করছে,
সে অনেক দিন আগে তার বিদ্যালয়ের একটি মেয়েকে ভালোবাসতো,হ্যায় ম্যালা দিন আগে হ্যার ইশকুলের এউক্কা মাইয়ারে ভালোবাসতো,
সে তার গ্রামের একটি বিদ্যালয়ে পড়ালেখা করে,হ্যায় হ্যার গেরামের এউক্কা ইসকুলে পড়াল্যাহা করে,
তার অফিসের বিবাহিত এক লোকের সাথে,হ্যার অফিসের বিয়াইত্যা এউক্কা ব্যাডার লগে,
উনার আমলের উদাহরণ দেন উনি কি করেছেন,হ্যার আমলের উদারন দ্যান হ্যায় কি করছেলে,
উনার আরো একটা ছেলে আছে,হ্যার আরো এউক্কা পোলা আছে,
তার বিদ্যালয়ে গিয়ে পড়ালেখা করতে ভাল লাগে না,হ্যার ইসকুলে যাইয়া পড়াল্যাহা করতে ভালো লাগে না,
উনার কারো সাথে ভালো সম্পর্ক নেই,হ্যার কাউর লগে ভালো সম্পর্ক নাই,
উনার কাজ বাদে যেইটুকু সময় থাকত আমার সাথে কথা বলতো,হ্যার কাম থুইয়া যেইডু সময় থাকতে মোর লগে কথা কইতে,
তার কি একটুও মনে পড়ে না আগের দিনের কথা,হ্যার কি মোডেও মনে পড়ে না আগের দিনের কথা?,
তার চেয়ে আমি দেখতে সুন্দর,হ্যার চাইয়া মুই দ্যাখতে সুন্দর,
তার চুলগুলি অনেক লম্বা,হ্যার চুল গুলান একছের লোমবা,
তার চোখ হরিণের মতো,হ্যার চোখ হরিণের নাহান,
তার ছোটো ছেলের কোন দোষ নেই,হ্যার ছোডো পোলার মোডেও দোষ নাই,
তার ঠিক পাশেই একটা ফলের দোকান,হ্যার ঠিক পাশেই এউক্কা ফলের দোকান,
তার দেয়া কথা গুলা মাঝে মাঝে মনে পড়লে অনেক হাসি আসে,হ্যার দেওয়া কথা গুলান মাঝে মাঝে মনে আইলে ম্যালা হাসি আহে,
তার কাছে অনেক টাকা আছে,হ্যার ধারে বেমালা টাহা আছে,
তার কাছে অনেক দেশের টাকা আছে,হ্যার ধারে ম্যালা দেশের টাহা আছে,
তার কাছে সব দেশের টাকা আছে,হ্যার ধারে হগল দেশের টাহা আছে,
তার পরিবার কোনোমতেই এই বিয়েতে রাজি না,হ্যার পরিবার মোডেও এই বিয়ায় রাজি না,
তার প্রিয় একটা বই হারিয়ে গেছে,হ্যার প্রিয় এউক্কা বই হারান গ্যাছে,
তাঁর বই পরতে একদমই ভাল লাগে না,হ্যার বই পড়তে এক্কালেই ভালো লাগে না,
তাের বইটা কি আমাকে দিতে পারিস,হ্যার বইডা মোরে দেতে পারো?,
তার বাবা বিয়ে করেছে সেখানে বছরে একবার যাওয়া হয়,হ্যার বাফে বিয়া করছে হেইহানে বছরে একবার যাওন হয়,
তাঁর বয়স কম বেশি সত্তর বছর,হ্যার বয়স কমবেশি সত্তুর বছর,
এর মাঝে মেয়েটি তার পরিবারের পছন্দে বিয়ে করে,হ্যার মইধ্যে মাইয়াডা হ্যার পরিবারের পছন্দে বিয়া করে,
তার যাবতীয় খরচ তার বাবা মা ই বহন করেন,হ্যার যাবতীয় খরচ হ্যার বাপ-মায় ই বহন করে,
তার জন্য পরিবার মানলে বিয়ে হবে না হলে সে পারবে না,হ্যার লইজ্ঞা পরিবার মানলে বিয়া হইবে নাইলে হ্যায় পারবেনা,
তার জন্য আমি সব কিছু করতে পারি,হ্যার লইজ্ঞা মুই সবকিছু করতে পারি,
তার পাশে থাকা পুতুলগুলো সেই মেয়ের সাথে খেলতে আসে,হ্যার লগে থাহা পুতুলগুলা হেই মাইয়ার লগে খেলতে আহে,
তার সাথে পরিচয় তাকে প্রাইভেট পড়াতে গিয়ে,হ্যার লগে পরিচয় হ্যারে পেরাইভেট পড়াইতে যাইয়া,
তার হাসি অনেক সুন্দর,হ্যার হাসি বেমালা সুন্দর,
তারা একটি দূর পাহাড়ের দিকে যাবার পথে একটি পুকুর দেখল,হ্যারা এউক্কা দূর পাহাড়ের দিকে যাওয়ার রাস্তায় এউক্কা পুহুইর দেখলো,
তারা বলে আমরা আমাদের বউ কে কত মারি কোন দিন মুখ দিয়ে কথা বের করে না,হ্যারা কয় মোরা মোগো বউ রে কত মারি কোন কালে মুখ দিয়া কথা বাইর করে না,
তারা তিন ভাই ছিল কিন্তু তাদের মদ্ধে মিল ছিলো না,হ্যারা তিন ভাই আল্লেহ তয় হ্যাগো মইধ্যে মিল আল্লেহ না,
তারা দুজনে আবার নিউজিল্যান্ড ফিরে যাবে,হ্যারা দুইজন ফিররা নিউজিল্যান্ড ফেরত যাইবে,
ওনারা আমার স্বামীকে অশিক্ষিত মেয়ের সাথে বিয়ে দিতে চেয়েছিল,হ্যারা মোর জামাইরে অশিক্ষিত মাইয়ার লগে বিয়া দেতে চাইল্লেহ,
তারা আমাকে পছন্দ করত চাইত আমাদের সম্পর্ক আবার জোড়া লাগুক,হ্যারা মোরে পছন্দ করতে চাইতে মোগো সম্পর্ক ফিররা জোরা লাগুক,
তারা আমাকে অনেক অপমান করছে,হ্যারা মোরে বেমালা অফোমান করছে,
তারা স্লোগান আরম্ভ করল,হ্যারা স্লোগান আরম্ভ করল,
তাকে কাজল দিলে অনেক ভালো লাগে,হ্যারে কাজল দেলে ম্যালা ভালো লাগে,
তাকে ছাড়া আমি হয়তো বাচঁতে পারবো না,হ্যারে ছাড়া মুই মনে হয় বাঁচতে পারমু না,
তাকে দেখার মত তেমন কেউ নেই,হ্যারে দ্যাহার মতো হেইরহম কেউ নাই,
তােকে ধন্যবাদ এমন ভালাে একটি বইয়ের খোজ দেওয়ার জন্য,হ্যারে ধইন্যবাদ এরহম এউক্কা বই খুইজ্জা দেওয়ার লইজ্ঞা,
তাকে আমি বলে নিছিলাম যে আমার তোমাকে বিশ্বাস করতে সময় লাগবে,হ্যারে মুই কইয়া নেল্লাহম যে মোর তোমারে বিশ্বাস করতে সময় লাগবে,
তাকে নিয়ে আমার অভিযোগ এর কোন জায়গা নেই,হ্যারে লইয়া মোর বিচার এর কোন জায়গা নাই,
তাঁকে হাসপাতালে নেওয়া হয়েছিল,হ্যারে হাসপাতালে লওয়া হইল্লে,
তাকেই ভালোবাসি আমি তাকে ছাড়তে চাই না,হ্যারেই ভালোবাসি মুই হ্যারে ছারতে চাই না,
তিনি ওদের কথা শুনে বললেন,হ্যায় অগো কথা হুইন্না কয়,
সে আকাশে উড়ন্ত পাখির গান শোনতেই মন খুশি হয়ে উঠত,হ্যায় আকাশে উড়তে থাহা পাখির গান হোনতেই মন খুশি হইয়া ওঠতে,
সে আরও একটি বন্ধু বানাতে চায় যার নাম ছিল রাহাত,হ্যায় আরো এউক্কা দোস্তো বানাইতে চায় যার নাম আল্লেহ রাহাত,
সে স্কুলেই যাইনি কখনো,হ্যায় ইস্কুলেই যায়নাই কহনো,
তিনি উঠে দাঁড়ালেন,হ্যায় উইটঠা খারাইছে,
সে একটি গাড়ি চুরি করেছে,হ্যায় এউক্কা গাড়ি চুরি করছে,
তিনি একদিন পাশের গ্রামে গিয়ে টুপি বিক্রি করছিলেন,হ্যায় একদিন পাশের গেরামে যাইয়া টুপি বেছতেয়াছেলে,
