Standard_Bangla,dialect_speech,English_translation
ওজন কমানোর জন্য পেয়ারা অত্যন্ত উপকারী,ওজন কমাইবার লাই হেয়ারা অন্যন্ত উপকারি,
গরমের দিনে তাজা নারিকেল পান করা খুব আনন্দদায়ক,গরমের দিনে তাজা নাইরকেল খাওয়া আনন্দের,
আমার বাড়ীর পিছনে অনেক বড় একটি নারিকেল গাছ আছে,আর বাড়ির হিসে এগগা নাইরকেল গাছ আছে,
রান্নাঘরে কে দাড়িয়ে আছে,রশিঘরে কে খাড়াই রইছে,
মাটির পাতিল গুলা অনেক সুন্দর,মাডির হাতিলগুন মেলা সুন্দর,
মোরগের মাংস দিয়ে ভাত খেতে আমার অনেক ভালো লাগে,মোরগের মাংস দি ভাত খাইতো আর মেলা ভাল্লাগে,
শিমের তরকারী ডিয়ে ভাত খেতে আমার ভালো লাগে না,সিমের তারকারি দি আর ভাত খাইতাম ভালা লাগে না,
পেঁপে খেতে অনেক সুস্বাদু,ককিয়া খাইতে মেলা স্বাদ,
পেঁপে বাংলাদেশের একটি জনপ্রিয় ফল,ককিয়া বাংলাদেশ এর এগগা জনপ্রিয় হল,
গ্রাম থেকে শহরে আসার সময় অনেক গুলা জাম্বুরা কিনে আনবা,গেরামের তুন শহরে আইবার সুমে জাম্বুরা কিনি আইনবা,
তুমি কি জামরুল খাও,তুউই কি জামরুল খাও,
সে ছাদে অনেক গুলো কবুতর পালে,হেতে সাদে মেলাগিন কবুতর হালে,
আমাদের খামারে ৫০০০টির বেশি মুরগি আছে,আংগোর খামারে ৫০০০টার বেশি মুরগি আছে,
আমি একটি মুরগির বাচ্চা পালি,আই এগগা মুরগির বাইচ্চা হালি,
একটি বিড়াল ছানা পালার খুব ইচ্ছা আমার,এগগা বিলাই ছা হাইলবার মেলা স্বাদ আর,
আমি সাঁতার কাটবো না,আই হাছর কাইটতান্ন,
তুমি একটা বোকা মেয়ে,তুউই এগগা বোকা মাইয়া,
সবাই ড্রয়িংরুমে বসছে,বেকে ড্রয়িং রুমে বইসছে,
স্টোররুমটি নোংরা হয়ে আছে,স্টোররুমগা কাচরা অই রাইছে,
ফ্লোর গুলি মার্বেল পাথর দিয়ে বানানো,ফোলোর গুন মার্বোল হাত্তর দি বানানি,
গ্রামের মানুষরা লাকড়ির চুলা ব্যবহার করে,গেরামের মানুষঅগল লাকড়ির চুলা ব্যবয়ার করে,
আমি দুপুরে শুধু বেগুন তরকারির ঝোল দিয়ে ভাত খেয়েছি,আই দুফুরে বেগুন তরকারির সুরবা দি ভাত খাইছি,
লাউ দিয়ে চিংড়ি মাছের ঝোল আমার খুব প্রিয় তরকারি,লাউ দি চিংড়ি/ ইচা মাছের সুরবা আর  খুব হ্রিয় তরকারি,
গরমের দিনে গোসল করা ছাড়া একটি দিনও টিকা মুশকিল,গরমের দিনে গোসল করন ছাড়া এগগা দিন টিকন মুশকিল,
আমি গ্রামের বাড়ীতে গেলে পুকুরে গোসল করি,আই গেরামের বাইত গেলে হুকুরে গোসল করি,
আপনাকে যদি জিভে পানি এনে দেবে এমন একটি ফলের নাম বলতে বলা হয় তাহলে আপনার মনে তেঁতুলের নাম আসবেই,আন্নেরে যদি জিব্বাত হানি আনি দিব এমন এগগা হলের নাম কয় তাইলে আন্নের মনে তেঁতুলের নামই আইব,
ছোটবেলায় বাবা মা তেতুল খেতে নিষেধ করে নাই এমন কাওকে মনে হয় না খুঁজে পাওয়া যাবে,ছোড বেলায় তেতুলই খাইতো নিষেধ করে নো এইককান কাউরে মনে হয় না খুজি হাওন যাইভো,
তেতুল খেলে বুদ্ধি কমে যায়,তেতুলই খাইলে বুদ্ধি কমিযায়,
তেতুল নিয়ে শুধুমাত্র আমাদের দেশে নয় সারা উপমহাদেশেই প্রচুর ভুল ধারনা আছে,তেঁতুই লই হুদ আংগো দেশে না ফুরা উফমহাদেশেই ভুল ধারনা আছে,
এটা আমাদের বাড়ির উঠান,ইগা আংগোর বাড়ির উডান,
ছোটো বাচ্চারা গ্রামের বাড়ীর উঠানে খেলছে,ছোড বাইচ্চারা গেরামের বাড়ির উডানে খেইতেয়াছে,
এই শিশুটি অনেক অসুস্থ,এই বাইচ্চাগা অনেক অসুস্থ,
প্রায় দেড় মাস হয়ে গেলেও শিশুটির কোনো অভিভাবকের সন্ধান পাওয়া যায়নি,পেরায় দেড় মাস অইগেলেও বাইচ্চাগার অভিভাবক হাওন যায়ধো,
হাসপাতালে কাঁদছে আহত শিশুটি,হাসপাতালে কান্দের আহত শিশু,
বৃষ্টির দিনে কি বারান্দার গাছে পানি দেওয়ার প্রয়োজন আছে,বৃষ্টির দিনে কি বারিন্দার গাছে হানি দিতে অইব,
বৃষ্টি হলেও কি গাছে পানি দিতে হবে,বৃষ্টি অইলেও কি গাছে হানি দিতে অইবো,
অতিরিক্ত পানি পেয়ে গাছগুলো মরে যাবে না তো,অতিরিক্ত হানি হাই গাছগুন মরিযাইতো নো তো,
যেদিন বৃষ্টি হয়েছে সেদিন বারান্দার গাছে পানি দেওয়ার প্রয়োজন নেই,যেইদিন বৃষ্টি অইছে হেইদিন বারান্দার গাছে হানি দিবার দরকার নাই,
শশা এক প্রকারের ফল,শষা এক প্রকার হল,
গরমের সময় শশা বেশি পাওয়া যায়,গরমের সুমে শষা বেশি হাওন যায়,
টমেটোর বাজারে যে আগুন সাধারণ মানুষের কাছে তা এখন আর নতুন কোনো খবর নয়,টমাটো বাজারে যে আগুন সাদারন মাইনষের কাছে এটা আর নতুন কিছু নো,
এই বাজারেই টমেটো বিক্রি করে কোটিপতি হয়ে গেলেন এক কৃষক,এই বাজারেই টমাটো বেচি কোটিপতি অই গেছে এক কৃষক,
সরিষার তেল দিয়ে মাছ ভাজা খাবো,শইষ্যার তৈল দি মাছ ভাজা খাইয়ুণ,
সরিষার তেল রান্নার জন্যে এবং গায়ে মালিশ করার কাজে ব্যবহার হয়,শইষ্যার তৈল রাইনবার লাই ও গায়ে দিবার লাই ব্যবহার করা হয়,
সরিষার তেল অকালে চুল সাদা হওয়া রোধ করে ও চুল পড়া কমায়,শইষ্যার তৈল অকালে চুল হাকি যাওন ও চুল হরা কমায়,
কেরোসিন তেলের দিন দিন দাম বাড়ছে,কেরাসিন তৈলের দাম দিন দিন বাড়ের,
আমার দুইদিন ধরে সর্দি কাশি,আর দুইদিন ধরি সর্দি কাশি,
এখানে থুথু ফেলা নিশেধ,ইয়ানে থু হালান নিষেধ,
তেতুল খেলে রক্ত পানি হয়ে যায়,তেঁতুল খাইলে রক্ত হানি অই যায়,
আমি বাজার থেকে পেয়ারা কিনে আসলাম,আই বাজারের তুন হেয়ারা কিনি আইনছি,
দাদু নারিকেল পানি পছন্দ করে,বুইজা নাইলকেল এর হানি হছন্দ করে,
মা রান্নাঘরে তরকারি রান্না করছে,মা রশিঘরে তারকারি রান্দের,
আমার ছোট ভাইটি মুরগির মাংস খেতে খুব ভালোবাসে,আর ছোড ভাই মুরগির মাংস খাইতাম ভালোবাসে,
শিম ভাজি আমার পছন্দের সবজি,সিম ভাজি আর হছন্দের সবজি,
জাম্বুরা ঠান্ডা সর্দি জ্বর জনিত সমস্যার জন্য খেলে ভাল ফলাফল পাওয়া যায়,জাম্বুরা ঠান্ড সর্দির লাই খাইলে ভালা হল পাওন যায়,
জামরুল আমার প্রিয় ফল,জামরুল আর প্রিয় হল.,
অনেকেই শখের বশে কবুতর পালন করেন,মেলা মাইনষেই শখের বসে কবুতর হালে,
কবুতর পালন করতে বেশি জায়গারও প্রয়োজন হয় না,কবুতর হইলতে বেশি জায়গার ও প্রয়োজন হয় না,
দেশীয় মুরগী বছরে পঞ্চাশ ৬০টি ডিম দেয়,দেশি মুরগি বছরে ৫০-৬০ গা ডিম দেয়,
মানুষ দিনের বেলা যতোটা পরিষ্কার দেখে বিড়ালেরা রাতে তার চেয়েও ভালো দেখতে পায়,মানুষ দিলের বেলাত যত পরিষ্কার দেয় বিলাই রাইতের বেলা ইয়ার তুন ও ভালা দেয়,
তুমি কি আমাকে বোকা মনে করো,তুই কি আরে বেকুব মনে করো নি,
আমি ড্রয়িংরুমে বসে ছবি আঁকতে ভালোবাসি,আই ড্রয়িং রুমে বই ছবি আইকতাম ভালোবাসি,
ঘরের আসবাবপত্র রেখে দেওয়ার জন্য স্টোররুম দরকার,ঘরের থালাবাডি থুইবার লাই স্টোর রুম দরকার,
ঘরের ফ্লোর পরিষ্কার করতে হবে,ঘরের ফ্লোর পরিষ্কার কইরতে অইব,
বাংলাদেশের শীতকালটা লাউ চাষের জন্য বেশি উপযোগী,বাংলাদেশ এ শীতকাল লাউ চাষের লাই উপযোগী,
বেশি শীতও না আবার বেশি গরমও না এমন আবহাওয়া লাউ চাষের জন্য উত্তম,বেশি শীত ও না সুতরাং আবার বেলি গরম ও না এইরকম আবহাওয়া লাউ চাষ কাইরবার লাই উওম,
উঠান থেকে কথা বলে তিনি চলে গেলেন,উডানের তুন কতা কই হেতেন চলি গেছে,
মা ঝারু দিয়ে ঘরটি পরিষ্কার করছে,মা ঝাড়ু দি ঘর হরিষ্কার কইরছে,
তেতুলের কচি পাতা সিদ্ধ করে পানি সেবন করলে সর্দি কাশি ভাল হয়,তেঁতুলের কচি হাতা সিদ্ধ করি খাইলে সর্দি ভালা হঢ়,
আমি খাবারে টক খুব ভালোবাসি,আই খাবারের টক খুব ভালোবাসি,
সকালে ঘুম থেকে উঠার পর আমি ভালো কাজে পর্যাপ্ত সময় ব্যয় করতে চাই,সকালে ঘুমের তুন উঠার হরে আই ভালো কাজে পর্যাপ্ত  সময় ব্যায় কইরতাম চাই,
চাষাবাদ করে আমি সময় কাটাই,চাষাবাদ করি আই সময় কাডাই,
সর্দি হলে গরম রং চা খেলে ভালো লাগে,সর্দি অইলে গরম রং চা ভালা লাগে,
পেয়ারা একটি মিষ্টি ফল,পেয়ারা এককান মিষ্টি হল,
নারিকেল থেকে নারিকেল পানি পাওয়া যায়,নাইরকেলের তুন নাইকেলের হানি হান যায়,
রান্নাঘরে আমি রান্না করি,রশিঘরে আই রান্ডি,
ভাত রান্নার পাত্রটি শক্ত করে ঢেকে রাখতে হবে,ভাত রাইনবার পাত্রগা শক্ত করি ঢাকি রাইকতে অইবো,
শিম সব ধরনের মাটিতেই চাষ করা যায়,সিম বেঅ ধরনের মাডিতে চাষ করন যায়,
পেঁপে একটি সুস্বাদু ফল,ককিয়া এগগা স্বাদের হল,
অনেকগুলো কবুতর আকাশে উড়ছে,মেলাগিন কবুতর আকাশে উড়েড়,
একটি সম্পূর্ণ নতুন স্টোররুম ডিজাইন তৈরি করতে পারেন,এগগা নতুন স্টোর রুম তৈরি কইরতাম হারেন,
সিলেট নগরের শেখঘাট এলাকায় গড়ে উঠেছে বেশ কয়েকটি লাকড়ি তৈরির কারখানা,সিলোট নগরীর শেখঘাট এলাকায় গড়ি উইঠছে  বেশ কগুন  দাইড়বার কারখানা,
তেতুল এর টক দিয়ে ফুসকা খাবো,তেঁতুল এর টক দি ফুসকা খাইয়ুম,
কাঁচা আমের শরবত অনেক টক,কাচা আমের শরবত মেলা চুয়া,
সরিষার তেল দিয়ে ঝাল মুড়ি বানাও,শইষ্যার তেল দি ঝালমুড়ি বানাও,
এই বোকা কোন বিষয়ে জানে না,এই বেকুব কোনো বিষয়েই জানে না,
ঘামে শরীর থেকে যে পানি ও খনিজ লবণ বের হয়ে যায় তার অনেকটাই পূরণ করতে পারে লাউ,ঘামে শরীর এর তুন যেই. খনিজ লবন ও হানি বাইর অই যায় হেটার মেলাটায় পুরন কইরতাম হারে লাউ,
বাংলাদেশে জনপ্রিয় সবজির অন্যতম লাউ যেটি এখন প্রায় সারা বছরই পাওয়া যায়,বাংলাদেশ এ জনপ্রিয় সবজির অন্যতম লাউ যেটা অন প্রায় সারাবছরই এ হান যায়,
ওজন কমানোর জন্য শসার সুপ খাওয়া যেতে পারে,ওজন কমাইবার লাই শষার সুপ খান যায়,
এই তেতুলের নাম শুনলেই জিভে জল আসেনা এমন মানুষ খুজে পাওয়া কঠিন,এই তেতুলইর নাম লইলে মুখে হানি আইয়ে না এইক্কান মানুষ খুজি পাওয়া কঠিন,
আবেগ প্রবন মানুষ খুব বোকা হয়ে থাকে,আবেগপ্রবন মানুষ বোকা থায়,
প্রথম দেখায় কাউকে খুব সরল মনে বিশ্বাস করতে যাবেন না,প্রথম দেখাত কুনুগারে সরল মনে বিশ্বাস কইরতে যাইয়েন না,
লবন ছাড়া তরকারি যেমন স্বাদহীন বিশ্বাস ছাড়া সম্পর্কও তেমন মূল্যহীন,লবন ছাড়া তারকারি যেইক্কান স্বাদহীন বিশ্বাস ছাড়া সম্পর্ক হেক্কান মূ্ল্যহীন,
কাউকে মিথ্যা বলে খুশী করার থেকে সত্যি বলে কাঁদানো ভালো,কাউরে মিত্যা কই হাসানির তুন সত্যি কই কাদানি ভালা,
একে অপরের প্রতি যতো বেশী বিশ্বাস থাকবে তাদের ভালোবাসার পাল্লা ততো ভারী হবে,একে অফরের প্রতি যত বেশী বিশ্বাস থাইকব  হেতাগো ভালোবাসার পাল্লা ততবেশি ভারী অইব,
বৃষ্টি বেড়ে তাপমাত্রা কমার সুখবর দিয়েছে আবহাওয়া অফিস,বৃষ্টি বাড়ি তাফমাত্রা কইমবার সুখবর দিছে আবহাওয়া অধিদপ্তর,
পুরো বর্ষা মৌসুমে হাতে গোনা কয়েকদিন মাত্র বৃষ্টি হওয়ার পর আর মেঘের দেখা নেই,হুরা বর্ষার ভিত্তে আতে গোনা কয়েকদিন বৃষ্টি অইবার হরেদি আর মেগের দেয়া নাই,
খাওয়ার অনেক আগেই যদি ভাত রান্না শেষ হয়ে গিয়ে থাকে তবে ঢাকনা সরিয়ে একটা তোয়ালে দিয়ে ঢেকে রাখুন,খাইবার অনেক আগেই যদি ভাত রান্দা অই যায় তই ডাকনা হরাই এগগা তোয়াইল্লা দি ঢাকি রাক,
বাংলাদেশে চৌষট্টি টা জেলা,বাংলাদেশে ৬৪ গা জেলা,
আমরা সবাই গতকাল বাহিরে গিয়েছিলাম,আন্ডা বেজ্ঞুন কাইল্লা বাইরে গেসিলাম,
তোমার কথা বলার ধরন অনেক সুন্দর,তোওয়ার কথা কইবার ধরন অনেক সুন্দর,
বরিশালের মানুষ কেমন হয়,বরিশালের মানুষ কেইচ্চা অয়?,
খুলনা জেলা কি অনেক সুন্দর,খুলনা জেলা কি অনেক সুন্দর?,
খুলনার মানুষ তেমন সুন্দর হয় না,খুলনার মানুষ হেইচ্চা সুন্দর অয় না,
কখনো ভেবে দেখেছ আমি না থাকলে তোমার কি হতো,কোন সময় চিন্তা করি সাইসেন আই নো থাইকলে তোওয়ার কিয়া অইত,
এতো ভাবার সময় কই,এতো ভাবার সময় কন্ডে?,
দুপুরের রোদে আমি কালো হয়ে গেছি,দুফুরে রোদে আই কালা অই গেসি,
আমি জানি তুমি চিঠিটা এখনি পড়তে শুরু করবে,আই জানি তুই চিঠি ইয়া এখনো হইরতে শুরু কইরব,
আম দিয়ে বানিয়ে ফেলতে পারেন শরবত,আম দি বানাই হেলতে হাইরবেন শরবন,
আজকে স্কুলে তোমাদের কি কি পড়িয়েছে,আইজ্জা স্কুলে তোন্ডার কিয়া কিয়া হরাইসে?,
আমার আগের কোনো কথা কিছুই মনে নেই,আরে আগের কোনো কথা কিছুই মনে নাই,
তুমি এত অমনোযোগী হলে পরিক্ষায় ভালো ফলাফল করবে না,তুই এত অমনোযোগী অইলে হরিক্ষায় ভালা ফলাফল কইত্তোনো,
এই বিষয়ে কি করতে পারি আমি,এই বিষয় কিয়া কইত্তাম আই?,
হায়রে মানুষ একজন আরেকজনের প্রতি হিংসা করে,হোয়রে মানুষ একজন আরেকজনের ফ্রতি হংসা করে,
আমি আমার বাসার সামনের খেলার মাঠে খেলি,আই আর বাসার সামনে খেলার মাঠেত্তে খেলি,
আম দিয়ে শরবত বানিয়ে খাও,আম দি শরবত বানাই খো,
ঠাণ্ডা শরবত খেলে ভালো লাগবে তোমার,ঠান্ডা শরবত বানাই খো,
এতো চিন্তা করা লাগবে না নিজেরে নিয়ে ভাবো,এতো চিন্তা করা লাইগদোনো নিজেরে লই ভাবো,
আমকে আমাদের দেশে ‘ফলের রাজা’ বলা হয়,আরে আন্ডা দেশে ফলের রাজা বলা অয়,
তুমি দেখতে সুন্দর না হলেও আমি তোমাকেই চাই,তুই দেখতে সুন্দর নো অইলেও আই তোওয়ারেই চাই,
সেখানে অনেক পুলিশ দেখে বাসার দিকে ফিরছিলাম,হেডে অনেক হুলিশ দেখি বাসার মুই হিচ্ছিলাম,
আমি চলে যাচ্ছি তোমাকে আর কোন দিন ফোন দিয়ে বলবোনা একটু সময় দাও,আমি চলি যাইর তোওয়ার আর কোন দিন ফোন দি কইতান্নো এক্কেনা সময় দো,
বুঝে উঠতে পারছিলাম না কী করবো,বুঝি উঠতাম হারিয়ের না কিয়া কইত্তাম,
তোমার সব কথা ঠিক আছে,আন্নের সব কথা ঠিক আছে,
আমি ভালো ছেলে,আই  ভালা পোলা,
বিয়ের জন্য আব্বা আমার জন্য মেয়ে খুজতাসে,বিয়ার লাই আব্বা আর লাই মাইয়া খুঁজের,
আম্মা আমাকে গতকাল একটা ছেলের সাথে দেখা করতে বলেছিলও,আম্মা আরে কাইলগা একটা পোলার লোগে দেয়া কইরতে কৈসিলো,
ছেলেটিকে আমার ভাল লেগেছে,পোলাডারে আর ভালা লাগসে,
ছেলেটি হয়ত অন্য কোনও মেয়েকে ভালবাসে,পোলাডা হয়তো আরেকটা মাইয়ারে ভালোবাসে,
মেয়েটি ছেলেটার অপেক্ষায় থাকে,মাইয়াটার লাইগা পোলাডা সব সময় বসি থাকে,
ছেলেটি কেন যে মেয়েটার মনের কথা বুঝে না,পোলাডা কিল্লাই যে মাইয়াডার মনের কথা বুঝতে পারে না,
মেয়েটি হয়ত ছেলেটাকে তাঁর মনের কথা ভাল ভাবে বুঝাতে পারেনাই,মাইয়া বুজ্জে যে পোলাডা হিগার মনের কথা ভালা করি বুঝে নো,
হয়ত কোন একদিন ছেলেটি মেয়েটাকে ভালবাসবে,একদিন না একদিন মাইয়া ইগা পোলাগোরে ভালাবাসব,
তুমি আমাকে দয়া করে আর বিরক্ত করো না,তুই আরে দোহাই লাগে আর জলাইস না,
সে তাকে অনেক বিরক্ত করে,হেতে ইগারে মেলা তেক্ত করে,
তাকে নিয়ে আমি আমার গ্রামের বাড়িতে ঘুরতে যেতে চাই,হেতন রে লই আই আড় গেরামের বাইত যামু,
এইবার ছুটিতে সিলেট ঘুরতে যাব,এবার ছুডি সিলোট গুইত্যাম জাইয়ুম,
আমি যাকে ভালবাসি সে সিলেটে থাকে,আই যারে বালাবাশি হেতে শিলোট থায়,
আমার এখন বইটা লাগবে নাহ,য়ার অন বই লাইগদো নও,
তুমি কি এই বইটি পড়তে চাও,তুই কি এই বই হইটটে ছাস?,
সে কি এই বইটি পড়তে চায়,হেতে কি এই বই হইটটে চায়?,
আপনি কি এই বইটি পড়তে চান,আন্নে কি এই বই হইটটে চান?,
আমার বই পরতে অনেক ভাল লাগে,য়ার বই হইটটে বালা লাগে,
তোমার আমাকে চিনতে হবে না,তোর য়ারে চিনোন লাইগদ ন,
অনেক রাত হয়েছে এখন ঘুমিয়ে যাও,মেলা রাইত অই গেছে অন ঘুমাই হরো,
তোমাকে পড়ালেখা করতে হবে,তোরে অনেক হরালেয়া কইত্তে অইবো,
তোমার পড়ালেখা করতে ভাল লাগে না,তোর হরালেয়া কইত্তে ভালা লাগে না?,
আমাকে পড়ালেখা করতে হবে,আর হরালেয়া কইত্তে অইবো,
সে অনেক ভালো রান্না করে,হেতে/ হেতি অনেক ভালো  রান্দে,
আমি একটি বিদ্যালয় পড়ালেখা করি,আই এককান স্কুলে হড়ালেয়া করি,
আমার ছোট বোন একটি বিদ্যালয়ে পড়ে,আর ছোড বইন এককান স্কুলে হড়,
আমার ছোট ভাই একটি বিদ্যালয়ে পড়ালেখা করে,আর ছোড ভাই এককান স্কুলে হড়ালেয়া করে,
আমার বিদ্যালয়ে যেতে ভাল লাগে না,আর স্কুলে যাইতো ভালা লাগে না,
আমার বিয়ের বয়স পার হয়ে যাচ্ছে,আর বিয়ার বয়স হার অই যার,
আহারে তোমার মনে কতো দুঃখ,আহাইরে তোওর মনে কত বেদনা,
আমি ঘুমাতে যাবো,আই ঘুমাইতাম যাইয়ুম,
আমি নাচতে পারি,আই নাইচতাম হারি,
আমি সাঁতার কাটতে পছন্দ করি,আই হাফুরকাইটতাম হছন্দ করি,
আমি তোমার বাসায় ঘুরতে আসবো,আই তোওর বাসাত  ঘুইরতাম আমু,
সে তার গ্রামের বাড়িতে ঘুরতে গিয়েছে,হেতে হেতার গেরামের বাইত ঘুইরতো গেছে,
আমার বন্ধু মানসিক ভাবে দুর্বল,আর বন্দু মানষিকভাবে দুর্বল,
এমন অবস্থায় তার কি করা উচিত,এইক্কান অবস্তাত হেতার কি করন উচিত,
আমার দুইটি বাবু আছে,আর দুইআন লেদা বাইচ্চা আছে,
আমার স্বামীকে আমি খুব ভালোবাসি,আর জামাইরে আই অনেক ভালোবাসি,
অনেক দিন পর আপনার সাথে দেখা,মেলাদিন হর আন্নের লগে দেয়া,
আপনি কেমন আছেন,আন্নে কেইক্কান আছেন,
আপনার কি আমার কথা মনে আছে এখনও,আন্নের কি আর কতা মনে আছে নি অনো,
আমার পড়ালেখা করতে ভালো লাগে নাহ,আর হরালেয়া কইত্তে ভালা লাগে না,
আমার বিদেশে গিয়ে পড়ালেখা করার স্বপ্ন,আর স্বপ্ন বিদেশ যাই হরালেয়া করুম,
আপনার সাথে কথা বলে অনেক ভালো লাগলো,আন্নের লগে কতা কই অনেক ভালা লাইগছে,
অনেকে বলে প্রেম করলে মানুষ বোকা হয়,মেলা মাইনষে কয় প্রেম কইরলে মানুষ বেকুক অয়,
অনেকে আরো বলে যে বিয়ে করলে মানুষ নাকি গাধা হয়,অনেকে এটাও কয় বিয়া কইরলে বলে মানুষ গাদা অয়,
একজন লোক মারা গেছেন,এগগা মানুষ মরি গেছে,
তুমি এত গরীব আগে কেন বলোনি,তুই এত হইনি আগে কিল্লাই কসসো,
আমি আগেই বলেছি তুমি ছাড়া এই পৃথিবীতে আমার আর কিছুই নাই,আই আগেই কইছি তুউই ছাড়া আর এই হিতিবিতে আর কিছু নাই,
মনের ভালোবাসা চিরদিন থেকে যাবে,মনের ভালোবাসা আজীবন থাইকব,
জীবনের কিছুটা পথ একা একা চলা তেমন কঠিন নয়,জীবনের কিছু হত একলা চলন হেক্কান কঠিন নো,
জীবন হলো বাঁচার জন্য,জীবন অইচে বাইচবার লাই,
মন হলো দেবার জন্য,মন অইছে দিবার লাই,
ভালবাসা হলো সারা জীবন পাশে থাকার জন্য,ভালোবাসা অইছে সারাজীবন পাশে থাইকবার লাই,
আমি কিছু ভাবতে পারিনা তোমায় ছাড়া,আই কিছু ভাগবতাম হারিনা তোয়ারে ছাড়া,
আমি কিছু লিখতে পারিনা তোমার নাম ছাড়া,আই কিছু লিকতাম হারিনা তোয়ার নাম ছাড়া,
আমি কিছু বুঝতে চাইনা তোমায় ছাড়া,আই কিছু বুইজদাম চাইনা তোয়ারে ছাড়া,
ভালবাসায় এমন কেন হয়,ভালোবাসা এইক্কান কিল্লাই হয়,
যখন ছেলে বুঝে তখন মেয়ে বুঝেনা,যেত্তে হোলা বুঝে হেইত্তে মাইয়া বুঝে না,
ভালোবাসি তোমাকে বলা বাকি,ভালাবাশি তোমাকে বলা বাকি,
আমার খুব গরম লাগছে,আমার মেলা গরম লাগের,
তোমার কি গরম লাগছে,তোমার গরম লাগের নি?,
আপনার কি গরম লাগছে,আন্নের কি গরম লাগেনি?,
আপনি কি আমাকে ভালবাসেন,আন্নে কি আরে ভালা ভাসেন ?,
তোমার জন্য মনে আমার অফুরন্ত আশা,তোয়ার লাই মনের ভিত্তে অফুরন্থ আশা,
সারা জীবন পেতে চাই তোমার ভালবাসা,সারাজীবন হাইতাম চাই তোমার ভালোবাসা,
হারিয়ে যেতে ইচ্ছে করে অনেক দূরে,আরাই যাইতাম ইচ্ছা করে মেলা দুরা,
চলোনা দুজনে মিলে ঘুরে আসি,চলোনা দুইজনি মিলি ঘুরি আই,
চলোনা দুজনে মিলে সাঁতার কাটি,চলোনা দুইজন মিলি হাবুর কাডি,
বাস্তব কঠিন হলেও মেনে নিয়ে মানিয়ে চলতে হয়,বাস্তব কঠিন হইলেও মানায় লই চলন লাগে,
ফেসবুকে তার একজনের সাথে সম্পর্ক হয়,ফেসবুক এ এগগার লগে সম্পর্ক হইছে,
ছেলেটা ভালো চাকরি করে,পোলাটা ভালা চাকরি করে,
এই পাঁচ মাসে ছেলে তার পরিবার নিয়ে মেয়ের বাসায় যায় না,এই পাঁচ মাসে  পোলা হিগার পরিবার লই মাইয়ার বাসায় যায় না,
মেয়ে বলে প্রয়োজন পড়লে আমার পরিবার তোমার পরিবারের সাথে কথা বলবে,মাইয়া কইতাছে দরকার পড়লে আর পরিবার নি তোমার পরিবার এর লগে কথা কইব,
পরিবার বলতে মা বাবা ভাই বোন নিয়ে,পরিবার বলতে বাপ মা ভাই বইন নিয়ে,
আমার স্বামী দুই বছর আগে আমাদেরকে রেখে এসে আলাদা হয়ে যায়,আর স্বামী দুই বছর আগে আমগোরেরাই আলাদা হই গেছে,
আমার পছন্দ হয় এমন মেয়ে তাদের পছন্দ হয় না,আর হছন্দ অয় এইক্কান মাইয়া হেতাগো হছন্দ অয়না,
আপনার বাবা মার যেহেতু স্বপ্ন,আন্নের বাবা মার যেহেতু স্বপ্ন,
পরে আপনার অনেক আফসোস হবে,হরে আন্নের অনেক আফসোস অইব,
তাদের একটি বাচ্চা আছে পাঁচ বছরের,হেতাগো এককান বাইচ্চা আছে হাচ বছরের,
দুজনেই তাদেরকে চাকরি নিয়ে ব্যস্ত,দুইজন ই হেতাগো চাকরি লই বেস্ত,
সংসারে কেউ ঠিকঠাকমতো সময় দিতে পারেনা,সংসারে কেউ ঠীকমত সময় দিতাম হারেনা,
স্ত্রীর অভিযোগ স্বামী তার দায়িত্ব ঠিকমতো পালন করছে না,স্ত্রীর অভিযোগ স্বামি হেতার দায়িত্ব ঠিকমতো হালন করের না,
আপনার নাম কি,আন্নের নাম কিয়া?,
তোর নাম কি,তোয়ার নাম কিয়া?,
তোর গ্রামের বাড়ি কোঁথায়,তোয়ার বাবার নাম কিয়া?,
তোর বাবার নাম কি,তোয়ার বাড়ি কোনাই?,
তোর মার নাম কি,তোয়ার মার নাম কিয়া?,
পরে খুঁজে নাও পেতে পারি,হরে খুজি নাও হাইতাম হারি,
তাদের সঙ্গে আমি সব সময় আনন্দে ভরে থাকি,হেতাগো লগে আই মেলা সময় আনন্দে ভরি থাই,
আমার বন্ধুরা আমাকে ভালবাসা দেয়,আর বন্দুঅগল আরে ভালোবাসা দেয়,
আমরা সবাই একসাথে হাসি খুশি করে সময় কাটাই,আমরা বেকে সবসময় একসাথে হাসিখুশি থাই সময় কাডাই,
আমাদের মধ্যে কোন রকম ঝগড়া নেই,আংগোর ভিত্তে কোন ঝগড়া নাই,
আমার বোন আমার সাথে সব সময় থাকতে চায়,আর বইন আর লগে বেকসময় থাইকতাম চায়,
আমি আমার ভাইকে অনেক ভালোবাসি,আই আর ভাইরে অনেক ভালোবাসি,
আমি আমার বোনকে অনেক ভালোবাসি,আই আর বইনরে অনেক ভালোবাসি,
একটি গ্রামে একজন খারাপ ছেলে থাকতো,এককান গেরামে একজন খারাপ হোলা থাইকত,
সে সবসময় মিথ্যা কথা বলতো,হেতে বেক সময় মিত্যা কতা কইত,
সবাই তাকে অনেক ভয় পেতো,বেকে হেতারে মেলা ভয় হাইত,
