Standard_Bangla,dialect_speech,English_translation
সাওয়ার বাল পাপন,হাউয়ার বাল পাপন।,
খুব সুন্দর কথা বলেছেন ভাই আপনি,হাগগইন ঝান কতা কইছেন ভাই আমনহে।,
খুব ভালো লাগলো,হাগগইন ভালা লাগল।,
হাগার হাগার �����,হাগার হাগার।,
হাজার কথার মাঝে একটা মনের কথা লুকিয়ে থাকে,হাজার কথার মইধ্যে এউক্কা মনের কথা পলাইয়া থাহে,A word of mind is hidden in a thousand words
হাজার কথার মাঝে ওই একটা কথা বুঝে নিতে হয়,হাজার কথার মইধ্যে হেই এউক্কা কথা বুইঝ্যা লইতে হয়,You have to understand that one word among a thousand words
হাজার বছর আগে সব পুরুষই পরত ধুতি পরত,হাজার বছর আগে হগল ব্যাডাই ধুতি পরতে,Thousands of years ago all men wore dhoti
হাজারো স্মৃতি জড়িয়ে আছে এই গানের মধ্যে,হাজারো স্মৃতি জড়াইয়া আছে এই গানডার মইধ্যে,Thousands of memories are involved in this song
হাতে তালি দিয়ে দিয়ে কি পড়া যায়?,হাত তালি দিয়া কি পড়া যায়?,What can be read by clapping hands?
হাত-মুখ ধুয়ে সে নাশতা করতে বসল,হাত-মুখ ধুইয়া হ্যায় নাস্তা করতে বইছে,He washed his hands and face and sat down to eat breakfast
হাত ব্যাথা,হাতে ব্যথা,Hand hurts.
হাত ব্যাথা করছে,হাতে ব্যথা করতেয়াছে,
হাত ব্যাথা করছে,হাতে ব্যথা করতেয়াছে,Hand hurts.
হাতটা ধরুন,হাত্তা ধরেন,Hold my hand.
হাফিজুর রহমান মূর্খদের সরদার,হাফিজুর রহমান মূর্খগোর সরদার।,
হাফিজুর রহমান সিদ্দিকী একটা ভন্ড।,হাফিজুর রহমান সিদ্দিকী এউক্কা ভন্ড।,
হাফিজুর রহমান হক্কানী আলেম তোমাদের যুক্তি আর ভাষায় বুঝা যায় তোমরা বন্ড বেদাত বেয়াদব,"হাফিজুর রহমান হক্কানী আলেম, তুমাগো যুক্তি ভাষা দেইখা বুইঝা যাইতাছে, তোমরা ভন্ড বেদাতি আর বেয়াদব।",
হাবিব তোর আচরণ টা একটু মানুষের পর্যায় আনিস,"হাবিব, তোর আচরণডা মানুর মতো কর রে, খালি বানরামু হইর‍্যা লাভ নাই।",
আপনি বলুন,হামনে কন,You tell me.
আপনি কোথায় থেকে এসেছেন?,হামনে কোমমেইদ্যা আইছেন,Where are you from?
আপনি ভাইয়ের ভক্ত,হামনে ভাইর ভক্ত,You are a fan of my brother.
আপনি আমার সাথে যাবেন?,হামনে মোর লগে যাইবেন,Will you come with me?
আপনি আমাকে ছেড়ে চলে যাবেন,হামনে মোরে হালাইয়া যাইবেন,You will leave me
আপনার এটা করা লাগবে,হামনের এডা হরা লাগবে,You need to do this.
হায়রে পৃথিবী একজনকে জঘন্য ভাবে কুপিয়ে যাচ্ছে আর এতো গুলা মানুষ দাড়িয়ে দেখছে।।ভিডিও করছে।।।।হাতে তালি তাদের জন্য। । । ��,"হায়রে, পৃথিবী একজনরে জঘন্যভাবেরেপাইতাছে আর এতগুলা মানু দাঁড়াইয়া দেখতাছে, ভিডিও করতাছে, হাতে তালি দিতাছে তাদের লাইগা।",
তাড়াতাড়ি উঠে যাও,হায়ালে উঠাই যাও,Get up early.
হারলে ও মাশরাফি জিতলে ও মাশরাফি আই লাভ মাশরাফি ��,হারলেও মাশরাফি জিতলেও মাশরাফি মুই মাশরাফি চাই।,
সারা জীবন পেতে চাই তোমার ভালবাসা,হারা জীবন পাইতে চাই তোমার ভালোবাসা,
হারিয়ে গেছি,হারাইয়া গেছি,Lost.
"হারিয়ে গেছে কতকিছু,  কত আপনজন","হারাইয়া গ্যাছে বেমালা কিছু, ম্যালা কাছের মানু","How many things have been lost, how many people have been lost"
হারিয়ে যেতে ইচ্ছে করে অনেক দূরে,হারাইয়া যাইতে ইচ্ছা করে বেমালা দূরে,
"সারাদিন বাসায় বসে ফেইসবুক, টিকটকে সময় কাটে তার","হারাদিন বাড়ি বইয়া ফেসবুক, টিকটকে সময় কাড্য হ্যার",He spends the whole day sitting at home on Facebook and Tiktok.
হারামজাদা অওলিয়াগনের দুষমন।,হারামজাদা আওলিয়াগোর দুশমন।,
হারামি শেখ হাচিনা,হারামি শেখ হাসিনা।,
হালকা পাতলা লাভ হচ্ছে,হালকা পাতলা লাভ হইতেয়াছে,Light weight gain
সালা আবাল চুদা কচুক্ষেতে গিয়ে ফাঁসি দিয়া মর।,"হালা আবাল, চুদা কচুক্ষেতে গিয়া গলায় ফাঁসি দিয়া মরি।",
হালা আবালের আবাল লেখছেকি আর দেখালো কি জানুয়ার,হালা আবালের আবাল লেখস কি আর দেখাইলো কি জানোয়ার।,
শালা একটা ভন্ড আস্ত বন্ড,হালা এউক্কা ভন্ড আস্ত ভন্ড।,
শালা একটা ভন্ডা,হালা এউক্কা ভন্ডা।,
সালা এক টা বড় ভন্ড,হালা এক্কু বড় ভন্ড।,
শালা এতদিন শুধু মোবাইলে জুয়া খেলছি বাস্তবে খেলিনায় তাই সরকারের কাছে আবেদন জুয়াটা বৈধ করা হোক সাথে মদ তাহলে অন্তত ইয়াবা খেয়ে বাংলার তরুনপ্রজন্মের ছেলেপেলে একেবারে ধ্বংস হবেনা।,"হালা এতদিন মোবাইলে জুয়া খেলছে, বাস্তবে খেলি নাই, তাই সরকাররে কই–জুয়া আর মদ বৈধ করো, অন্তত ইয়াবা খায়া পোলাপাইনডা একেবারে ধ্বংস হইবো না।",
হালা কসাই,হালা কসাই,
সালা খানকির পুলা দেশটা কে খেয়ে দিলো খানকির পুলা কাউয়া,"হালা খানকির পোলা দেশটা কে খেয়ে দিলো, খানকির পোলা কাউয়া।",
স্লা গর্তে লুকাইয়া তুই আবার চেতনাগিরি দোচাস,হালা গর্তে লুকাইয়া তুই আবার চেতনাগিরি দোচাও,
? ।। শালায় গাঞ্জা খইয়া লইছিলো��,হালা গাঞ্জা খাইয়া লইআছেলে।,
শালা গানকাটা কেন বানচুদ,হালা গান কাটা কেন বাইনচোদ।,
হালা গিদরের বাচ্চা,হালা গিদরের বাচ্চা,
শালা গিয়াসউদ্দিন তাহেরী হলো আসল শালা পুরো ভন্ড,হালা গিয়াসউদ্দিন তাহেরী অইলো আসল হালা পুরো ভন্ড।,
সালা চামচা,হালা চামচা।,
সালাসিটিন,হালা চিটিং।,
শালা জানওয়ার রুবেল মাদারি তাদের নিষিদ্ধ করা হক ক্রিকেট তেকে,হালা জানোয়ার রুবেল মাতারি তোগো নিষিদ্ধ করা অউক ক্রিকেট থেইক্কা।,
হালা জুয়ারি,হালা জুয়ারি।,
সালা জেই মোটা ওর কদম এর নিচে পরলে বাচব। ����,"হালা জেই মোটা, ওর কদমের নিচে পড়লে বাঁচমু?",
সালা ডান্ডি র বাচ্চা তোর বাবা মরছে নিউজ দে।,হালা ডান্ডির বাচ্চা তোর বাপে মরছে হেইয়ার নিউজ দে।,
সালা তাহেরি তোর বাবার নাম আবুজেহেল,হালা তাহেরী তোর বাপের নাম আবু জেহেল।,
শালা তুই একটা আবাল এসব বাংলা খবর কোথায় পাস,হালা তুই এউক্কা আবাল এইসব বাংলা খবর কোম্মেদ্যা পাও।,
সালা তুই যে কত বড় বাটপার তোর ওয়াজ শুনলে বুঝা যায়,"হালা তুই কত বড় বাটপার, তোর ওয়াজ শুনলেই বুঝা যায়।",
শালা তুই ভন্ড পীর কুকুর তুই,"হালা তুই ভন্ড পীর, কুত্তা তুই!",
সালা তুই মাজার পুজারি ভন্ড তোরে কে আনচে,"হালা তুই মাজার পুজারি ভন্ড, তোরে কে আনছে?",
সালা তুই হাত লাড়াবি না,হালা তুই হাত লাড়াবি না।,
সালার তুদের কাজ নাই,হালা তোগো কাম নাই।,
সালা দুইটাই মাগি আর মাগিবাজ,হালা দুইয়াই মাগি আর মাগিবাজ।,
সালা দেড় ইন্চি বদমাইশ কুলাংগার তর জন্মের টিক নাই।তর মতন দের ইন্চি বক্তা হলো কিয়ামতের আলামত।কুরআন বলতে কী বুজচ?? বাটপার বদমাইশ,"হালা দেড় ইঞ্চি বদমাইশরেলাঙ্গার, তোর জন্মের ঠিক নাই তোর মতনের ইঞ্চি বক্তা কিয়ামতের আলামতরেরআন কিতা বুঝস? বাটপার বদমাইশ।",
সালা নাটক,হালা নাটক।,
শালা নিজেও জুআ খেলে,হালা নিজেও জুআ খ্যালে।,
সালা পাপ্পন একোন তর পালা।,হালা পাপন এহন তোর পালা।,
শালা পাপন গুরু চুরেরবাচ্চা তোকে পেলে গোয়া মারব তোর জন্য আজকে বাংলাদেশের ক্রিকেটের এই অবস্থাd,হালা পাপন চোরের বাচ্চা তোরে পাইলে হোগা মারব তোর জিন্যে আইজ বাংলাদেশের ক্রিকেটের এই দশা।,
সালা বদমাইশ মাগির পোলা,"হালা বদমাইশ, মাগির পোলা।",
শালা বাংলাদেশি মাদারচুদ,হালা বাংলাদেশি মাদারচোদ।,
শালা বড় চোর,হালা বড় চোর।,
সালা ভন্ড ফুটকামাছ তরে জুতাদি বাইরায়বো জনগন সামনে পাইলে সবাই রাজি হালারে জুতামারতে,হালা ভন্ড ফুটকামাছ তরে জোতাইদ্যা বাইরাইমু জনগণ সামনে পাইলে সবাই রাজী হালারে জোতামারতে।,
সালা ভাব লয়,হালা ভাব লই।,
সালা মনে হয় গাজা খাইছে,হালা মনে অয় গাঁজা খাইছে।,
সালা মাদারচোদ,হালা মাদারচোদ।,
শালা মাদার চোদ ভুয়া খবর দেশ,হালা মাদারচোদ ভুল খবর দেও।,
শালা মীনির দালাল,হালা মীনির দালাল।,
শালা মুশফিক কোন চেটের বাল,হালা মুশফিক কোন চ্যাডের বাল।,
শালা কে জুতা মার ভন্ড শালা,হালা রে জোতা মার ভন্ড হালা।,
শালা লুচ্চা,হালা লুইচ্চা।,
সালা লুইচ্ছা,হালা লুইচ্ছা,
সালা সয়তান,হালা শয়তান।,
হালা সরকারের দালাল!!! কোটা নিয়ে সাধারন শিক্ষার্থীর আন্দোলন তোর চোখে পড়ে না??এসব নিয়ে তো তোরে কিচ্ছু লিখতে দেখি নাই।,হালা সরকারের দালাল! কোটা নিয়া সাধারন শিক্ষার্থীর আন্দোলন তোর চোহে পড়ে না?হেইসব নিয়ে তো তোরে কিচ্ছু ল্যাখতে দেহি নাই।,
সালাউদ্দিন সাহেব যেভাবে ফুটবলটাকে ধ্বংস করছে ঠিক একইভাবে আপন কাক্কু থুক্কু পাপন কাক্কু ক্রিকেট খেলাটা কে ধ্বংস করবে,"হালাউদ্দিন সাহেব যেভাবে ফুটবল ধ্বংস হরতাছে, ঠিক একইভাবে আপন কাক্কু থুক্কু পাপন কাক্কু ক্রিকেট খেলাটাও ধ্বংস করবো।",
সালাউদ্দীন লাভলু সালা নাস্তিকের বাচ্চা।,হালাউদ্দীন লাভলু নাস্তিকের বাইচ্চা।,
সালা সালিদের জুতার মালা উপহার দেও ভাই।।,হালাগো জোতার মালা দে ভাই।,
শালাদের থেকে বাদ দেওয়া উচিৎ। ( ),হালাদের থেইক্কা বাদ দেওা উচিৎ।,
শালার আজ কাইল দুধেও ভেজাল বাইরা গেছে,হালার আইজ কাইল দুধও ভেজাল বাইরা গ্যাছে।,
হালার আবাল মার্কা জাজ দের আরো রোস্ট করার দরকার,হালার আবাল মার্কা জাজ দের আরো রোস্ট করার দরকার।,
শালার ধোনে ইট জুলাও,হালার ইট ঝুলাইতে হইবো।,
শালার কোমরে শক্তি কম হ্লায় কলকাতার হারবাল খায় না কেন,"হালার কোমরে জোর নাই, কলকাতার হারবাল খায় না ক্যান।",
হালার গরের হালা,হালার ঘরের হালা।,
শালার ঘরের শালারা ওরা কোনদিন ভালো হইবি না নবীজিকে গালি দেয় তার প্রতিবাদ করতে পারিস না মুশফিককে গালি দিছে আর ওরা সবাই মিলে ধরছো না,হালার ঘরের হালারা অরা কনোদিন ভালো অইবে না। নবীজিকে খামার দেয় হ্যার প্রতিবাদ হরতে পারিস না মুসফিককে গালি দেছে আর ওরে সবাই মিলে ধরছো না।,
হালার চুল দাড়ির যা হাল না জানি অন্য জায়গার কি অবস্থা,হালার চুল দাড়ির যা হাল না জানি অন্য জায়গার কি অবস্থা।,
হালার চেহারা বানরের মত,হালার চেহারা বানরের মত।,
হালার নিজেত চুল এ ঠিক নাই অন্যার ছুল লই আইছে।। আবাল মাকা বিচারক মনে হয় প্রথম,হালার নিজেত চুল এ ঠিক নাই অন্যার ছুল লই আইছে। আবাল মাকা বিচারক মনে অয় পেরথম।,
শালীরে পাছার মধ্যে বাইড়ানির দরকার বেয়াদব নাম্বার ওয়ান।,"হালার পাছার ভিতরে বাইড়ানি দরকার, বেয়াদব নম্বর ওয়ান।",
সালার পুত,হালার পুত ।,
শালার পুত তিনদিন পরে তোমার ঘুম ভাংছে। কয় কলকি খাইছিলা চুদিরভাই,হালার পুত তিনদিন পরে তোর ঘুম ভাংছে। কয় কলকি খাইআছেলো চুদিরভাই,
শালার পুত মুখে লাগাম দিয়া কথা বল লজ্জা করে না তর বাপের বয়সের একজন দারিয়ালা আলেম কে গালাগাল করস,হালার পুত মুখে লাগাম দিয়া কতা বল লজ্জা হরে না তর বাপের বয়সের একজন দারিয়ালা আলেম কে গালাগাল করস।,
সালার পুত রাজাকারের বাচ্চা ।,হালার পুত রাজাকারের বাচ্চা।,
হালার পুত তুই একটা ভন্ড ভন্ড ভন্ড ভন্ড তুই একটা ভন্ড,"হালার পুত, তুই এউক্কা ভন্ড ভন্ড ভন্ড ভন্ড, তুই এউক্কা ভন্ড।",
শালার পুতরে ফাঁসি চাই,হালার পুতরে ফাঁসি লাগে।,
হালার পুতাইনরে পিডানো দরকার সালা খেত কোথাকার বিচারক,হালার পুতাইনরে পিডানো দরকার হালা খেত কোম্মের বিচারক।,
হালার পুতে লুচ্চামি কইরা কয় তদন্ত চলছে কতোবড় মাদার চোদ খানকির পুতে।,হালার পুতে লুচ্চামি হইরা কয় তদন্ত চলছে কতোবড় মাদার চোদ খানকির পুতে।,
হালার পুতেগো ঘুসদে তায়লে তারা তারি মাসুদ রানা হইতে পারবি�� এইগুলা টাকা খাওয়ার জন্য এইরকম করতেছে। জজ ���� কাইসার ডায়লগ তোদের না দিলেই নয় হালার পুত ����,হালার পুতেগো ঘুসদে তায়লে তারা তারি মাসুদ রানা হইতে পারবি এইগুলা টাকা খাওয়ার জিন্যে এইরকম হরতাছে। জজ কাইসার ডায়লগ তোগো না দিলেই নয় হালার পুত।,
হালার পুতরে বিচি থেতলিয়ে দে,হালার পুতের বিচি থোল্লাইয়া দে।,
হালার পু হালা তরে তর কোন বাপ বলছে,হালার পো হালা তোরে  তোর কোন বাপ বলছে।,
হালার পো হালারা,হালার পো হালারা।,
হালার পোয়া তোরে কয়জনে চুদে,হালার পোয়া তোরে কয়জনে চুদে?,
সালার পুত মাগি বাজ,"হালার পোলা পুরাই উচ্ছন্নে গ্যাছে, মাইয়া দেইখা লাল অয়।",
হালার ফুতেরা মুসফিক যদি গালি শুনে থাকে তুমার ভাবারে যে পাশে চিল তারা শুনত না,হালার ফুতেরা মুসফিক যদি গালি হুনে থাকে তুমার বাপেরে যে পাশে আলহে হ্যার কতা হুনতে না।,
শালার বন্ড গ্রুপ পাইলে একটা একটা করে ধরিয়া হাকি ওলা বাশ পাছা দিয়া ঢুকিয়া মৃত্যুর টিকিট হাতে ধরাইয়া দিতাম।,হালার বন্ড গ্রুপ পাইলে এক এক হইর‍্যা ধরিয়া হাকি দিয়া বাঁশ পাছায় দিয়া ঢুকাইয়া মরার টিকিট হাতত দেতাম।,
"শালার বাচ্চা, আমিন খানের সিন গুলো অনেকগুলো নেই কেনো","হালার বাইচ্চা, মুইন খানের সিনগুলা অনেক নাই কেনো।",
সালার কথাবার্তার স্টাইল বেশি সুবিধার না,"হালার বাতচিতের ধরনডা একডম সুবিধার না, বেয়াইন্না টাইপের।",
সালার বোকাচোদার যত সব টাইটেল,হালার বোকাচোদার যত টাইটেল।,
সালার এমনই হতে পারলাম না,হালার মতন ক্যান হইতে পারলাম না।,
সালায় মহিলা গু উর্না গলায়,হালার মহিলা গু উর্না গলায়।,
সালার মাগী আর কাজ নাই‌,হালার মাগী আর কাম নাই।,
সালার মুখে জুতা মার।তুই রেডি থাক তোর কপালে ভোগ আছে।,"হালার মুখে জোতা মার, তুই রেডি থাক তোর কপালে ভোগ আলহে।",
শালার মুভি এটা নাকি নাটক।,হালার মুভি এইডা নাকি নাটক।,
সালার উপযুক্ত শাস্তি দাবি করছি সালারা দেশকে ধংশ করে দিচ্ছে,"হালার যোগ্য শাস্তি চাই, হালারা দেশটা ধ্বংস হইর‍্যা দিচ্ছে।",
শালার লজ্জা নেই মুরগী চোর,হালার লজ্জা নেই মুরগী চোর।,
সালার সারা জীবন কাটায় দিলাম লাখ টাকার জন্য� আর এক ঘড়ির দাম লাখ টাকা �,হালার সারা জিন্দেগি কাটাইলাম লাখ টাকার লাইগা আর এউক্কা ঘড়ির দাম লাখ টাকা।,
সলারগরের সালারা,হালারগরের হালারা।,
"শালারপুত এত বড় স্টেটাস পড়ার সময় নেই,, পরেরবার ছোট ছোট স্টেটাস দিস।",হালারপুত এত্ত বড় স্টেটাস পড়ার সময় নাই। পরেরবার ছোট ছোট স্টেটাস দিস।,
শালার পুত পাপন �,হালারপুত পাপন।,
সালারা ইউটিউবে এইসব ভুল নিউজ ছাপিস কেন,হালারা ইউটিউবে হেইসব ভুল নিউস সাপিস কিজিন্যে?,
শালারা খেলা পারেনাআবার শালারা ভেতন ভাড়ানোর খেলা বন্ধ করেশালাগোরে জুতা মার।,হালারা খ্যালতে পারে না আবার হালারা বেতন বারানর লইগ্যা খেলা বন্ধ হরে হালাদের জোতা মার।,
শালারা গাঞ্জা খাইয়া কুল পায় না আইছে বিচারক হইতে।��� এদেরকে জুতা দিয়ে মারা উচিত।।।,হালারা গাঁজা খাইয়ারেল পায় না আইছে বিচারক হইতে। এদেরক জোতাইদ্যা মারা উচিৎ।,
শালারা জাজেজ কি এই ভিডিও গুলা দেখেনা,হালারা জাজগো ভিডিও গুলা না দেইখ্যা।,
শালারা নাচতে পাড়ো খেলার মাঠে গিয়ে ডিম মাড়ো কেন।,হালারা নাচতে পারো খেলার মাঠে যাইয়া ডিম মারো ক্যা?,
সালারা মাদার ছোত,হালারা মাদারচোদ।,
সালারে কাছে পাইলে জুতা মারমু কুতার বাচা,হালারে কাছে পাইলে জোতা মারমু কুত্তার বাচ্চা।,
হালারে জুতা পিটা করা উচিৎ,হালারে জোতা পিটা দেওয়া দরকার।,
শালারে ফাঁসি দেন,হালারে ফাঁসি দেন।,
হ্লারে ফাডা দিয়া ছুত।।,হালারে ফাডা দিয়া চুদ।,
সালারে আমার কাছে পাঠিয়ে দিন কত প্রমান লাগবে জুতা পিঠিয়ে প্রমান দিব,"হালারে মোর কাছে পাঠাইয়া দে, কত প্রমাণ লাগবো জোতা-পিঠাইয়া প্রমাণ দিব।",
এই শালা একটা গ্রেট বানঞ্চুদ,হালায় এউক্কা গ্রেট বাঞ্চুদ।,
হালায় কোন দেশি গাঞ্জা খাইছেরে ভাই,হালায় কোন দেশি গাঞ্জা খাইছেরে ভাই,
হালায় পুরা গাজা খোর,হালায় পুরা গাঞ্জা খোর।,
হালায় বিচারককি হিরোনচি গাঁজা খোর। অয় যখন সোহেল রানা খুজতে বসছে ও নিশ্চিত গাঁজা খাইয়া আইছে। হালার পোলা,হালায় বিচারককি হিরোনচি গাঁজা খোর। অয় যখন সোহেল রানা খুঁজতে বসছে ও নিশ্চিত গাঁজা খাইয়া আইছে। হালার পোলা।,
শালা৷ বাটপার,হালা৷ বাটপার!,
শালী মিথ্যাবাদি,হালী মিথ্যা কইছে।,
শালী তোর কপাল ভালো যদি আমার এলাকায় হতি তোকে আমি বডি দিয়ে কোপাইতাম,"হালী, তোর কপাল ভাল — মোর এলাকায় হইলি তো তোকে গরু বডির দিয়া কোপাইতাম।",
হাল্লার পুত রে দেখলে কুবাই তে ইচ্ছা করে,হাল্লার পুত রে দেখলেরেবাই তে ইচ্ছা হরে।,
ঠিকই বলেছিল,হাসইও কথাই কইসেলে,
ঠিকই বলেছিল,হাসইও কথাই কইসেলে,Was right
হাসতে হাসতে শ্যাস,হাসতে হাসতে শ্যাস।,
হাসতে হাসতে সিগারেট খাওয়া ছেলেটা একদিন কাশতে কাশতে মরে যাবে,হাসতে হাসতে সিগারেট খাওয়া পোলাডা এক দিন কাশতে কাশতে মইরা যাইবে,A boy who smokes a cigarette with a smile will one day cough and die
হাসপাতালে এসেই আমাকে বলে চলো বাসায় যাই,হাসপাতালে আইয়াই মোরে কয় লও বাড়ি যাই,"At the hospital, he told me to go home"
হাসপাতালে কাঁদছে আহত শিশুটি,হাসপাতালে কানছে আহত গেদুডা,The injured child is crying in the hospital
হাসপাতালে আমি আগে যাইনি,হাসপাতালে মুই আগে যাই নাই,I have not been to the hospital before
হাসি অনেক সুন্দর,হাসি বেমালা সুন্দর,His smile is very beautiful.
হাছিনার কুওারা ছাএলিগ,হাসিনার কুত্তারা ছাত্রলীগ।,
হাস্যকর কথা বলে গেলেন কুত্তা লীগ এর কমি,হাস্যকর কতা কইইয়া গেলো কুত্তা লীগের কর্মী।,
হাহাহা হই হই রই রই মানুষ গেল কই,হাহাহা হই হই রই রই মানুগো কই নিল রে।,
হাহাহাহাহা এরা মানুস নামের কুকুর কুকুর এর চাইতে বালো সালার বুজলাম না মানুষের বাবা কয়টা হয় ওগো দেখি বাবার ওবাব নাই,"হাহাহাহাহা এরা মানুস নামের কুত্তা, কুত্তাের চাইতেও বালো হালা, বুঝলাম না মানুের বাবা কয়টা অয়, ওগো দেখি বাবার ওবাব নাই।",
nan,হায় এডা কি হরলাম,Alas! What did it do!
nan,হায় এডা ক্যামনে সম্ভাব,Alas! How is it possible!
nan,হায় কত্তো বড়ো ভুল হরলাম,Alas! What a big mistake I made!
nan,হায় কি দুঃখ,Alas! What trouble!
nan,হায় মুই কোলো রাগুইন্না,Alas! I am angry!
হায়েরে বাংলার মানুষ তোরা এতোটা অবুজ তোরা কি ভাত খাস নাকি গাস খাচ এসব কি করে বিসাস করোস,"হায় রে বাংলার মানু তোরা এতো বোকা কেমনে হইলি? তোরা ভাত খাস না গাছের পাতাত খাস, এইসব কেমনে বিশ্বাস করস।",
nan,হায় হায় কি হইলো,Ha ha ha! What happened!
nan,হায় হায় ক্যামনে হইলো এডা,Ha ha ha! How is it!
nan,হায় হায় মুই তো ভুইল্লা গ্যাছেলাম,Ha ha ha! I forgot!
হায়রে ঢাকা বিশ্ববিদ্যালয়!!!,হায়রে ঢাকা বিশ্ববিদ্যালয়!,
"হায়রে বেশ্যাজীবী, তুই আর মেহেদি এম্পি আজ এক কাতারে চলে গেলি?? তোরাই আজ আবার শিক্ষার কথা বলিস? মে","হায়রে বেশ্যাজীবী, তুই আর মেহেদি এম্পি আইজ এক কাতারে চইল্লা গেলি? তোরাই আইজ আবার শিক্ষার কতা কও?",
হায়রে মানুষ একজন আরেকজনের প্রতি হিংসা করে,হায়রে মানু একজন আরেকজনের উপর হিংসা করে,
হায়রে সুশীল সমাজেএ সাংবাদিক শুধু ভিউ বাড়ানোর জন্য ভিডিও করলি ছেলেটাকেতো তোরা সবাই মিলে ছেড়ে দিতে পারতি আবালের দল�����,"হায়রে সুশীল সমাজের সাংবাদিক শুধু ভিউ বাড়ানোর জিন্যে ভিডিও হরলি, পোলাটাকেতো তোরা সবাই মিল্লা ছার দিতে পারতি আবালের দল।",
হিজড়ার সাথে ছবি করেছে মনে হয়,হিজড়ার লগে ছবি হরেছে মনে হয়।,
হিজলা চোদা তুই ভালো করে কথা বল।।। ভন্ড পীর মাজার পুজারী তুই বুজবি কি।।।,"হিজলা চোদা তুই ভালা হরে কতা কও, ভন্ড পীর মাজার পুজারী তুই বুঝবি কি?",
বিছানায় শুয়ে টিভি দেখছিলাম,হিতানে হুইয়া টিবি দ্যাখতেয়াছেলাম,I was lying in bed watching TV
বিছানায় টিভি দেখছিলাম,হিতাহে টিভি দেখতেয়াছিলাম,Watching TV on the bed
বিছানায় শুয়ে টিভি দেখছিলাম,হিতাহে হুইয়া টিভি দেখতেয়াছিলাম,"Lying on the bed, I was watching TV"
nan,হিদলা সাম্মে সাবধান থাহ,"Be careful, don’t panic."
হিন্দু মাদারি মাগি তোর মুখ সামলা পতিতায়ের কীট খাংকি,হিন্দু মাদারি মাগি তোর মুখ সামলা পতিতায়ের কীট খাংকি।,
হিন্দু মালাউনের বাচ্ছা গরুর মুত খেয়ে এই নাটক পরিচালনা করেছে শুওরের বাচ্ছা।,হিন্দু মালাউনের বাচ্ছা গরুর মুত খেয়ে এই নাটক পরিচালনা হরেছে শুওরের বাচ্ছা।,
হয়ে গেছিলাম,হিয়া গাল্লাহম,
হয়ে গেছিলাম,হিয়া গাল্লাহম,Was.
শুয়ে টিভি দেখছিলাম,হুইয়া টিভি দেখতেয়াছিলাম,"Lying down, I was watching TV"
হুজুর টিক বলেছেন,হুজুর ঠিক কইছেন।,
হুজুর তোমার কাছে আমার প্রশ্ন কোনো হাদিস কোরআনে আছে কি কারো গিফত করা পারলে নতুন কিছু বলো কারো গিফত করা ভালো না,হুজুর তোমার ধারে মোর প্রশ্ন কোনো হাদিস কোরআনে আলহে কি কারো গিবত করা পারলে নতুন কিছু বলো কারো গিবত করা ভালো না।,
হুজুর পরে সবাইকে নাস্তিক মনে হচ্ছে হ্যা আল্লাহ্‌ পাক নাস্তিক মুর্তাদ থেকে আমাদের রক্ষা কর,"হুজুর পরে সবাইক নাস্তিক মনে অয়, হ্যা আল্লাহ পাক নাস্তিক মুর্তাদ থেইকা মোদের রক্ষা কর।",
হুজুর ভালো কথা বলছে,হুজুর ভালা কতা কইছে।,
হুজুর সঠিক কথা বলছে,হুজুর সঠিক কতা কইছে।,
হুজুর সঠিক জবাব দিয়েছেন তার পর ও ওয়াহাবীদের হেদায়াত হবে না কারন এদের জন্য আমার নবীর লানত আছে তাই এরা চিরদিন গোমরা তাকবে।,"হুজুর সঠিক জবাব দেছে, তাও ওয়াহাবিরা সোজা হইবো না। কারণ মোর নবী (সা.) এর লানত অইদের উপর এইডাইগ্যা ওরা চিরকাল গোমরাই থাকবো।",
হুজুরদের নিয়ে ভিডিও করে সবাই ভাইরাল হয় রে,হুজুরগো নিয়া ভিডিও বানাইলে সবাই ভাইরাল হইয়া যায় রে।,
হুজুরের কথাটা সত্য সত্যিই তারা পীর অলী আউলিয়া কোরআনের দাওয়াত দিতে এসেছিলেন,হুজুরের কতা একদম সত্য তারা পীর-আউলিয়া কোরআনের দাওয়াত দিতেই আইআছেলে।,
হুজুরের বন্ড মনগড়া কথা বলে মানুষকে গোমরা করতেছেন মিথ্যা কাজাব ।মাজারে নামেই ওল্ড ফুলডা বলিবেন না। জারা গনজা খাইতেছেন তারা জাহান্নামের দল,হুজুরের ভন্ড মনগড়া কতা হইর‍্যা মানুক গোমরা করতাসে মিথ্যা কামাব মাজারে নাম লইয়া ওল্ড ফুলডা বলিস না জারা গনজা খাইতাসে তারা জাহান্নামের দল।,
হঠাৎ সামনের মেয়েটি থমকে দাঁড়াল,হুটকইররা সামনের মাইয়াউজ্ঞা থমকাইয়া খাড়াইছে,Suddenly the girl in front stopped
শুধু এক গাড়ি পানি হলেও ২টা দিন চলা যেতো,হুদা এউক্কা গাড়ি পানি হইলেই দুজ্ঞা দিন চইললা যাইতে,Even if only one car of water could run for 2 days
শুধু তোমার ভালোর জন্য বিয়েটা করে ফেলতে বললাম,হুদা তোমার ভালোর লইজ্ঞা বিয়াডা কইররা হালাইতে কইলাম,
